chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold887.5960	scaffold887	5960	F	26	0.00	100.00
scaffold887.5969	scaffold887	5969	F	26	38.46	61.54
scaffold887.6572	scaffold887	6572	F	5	20.00	80.00
scaffold887.6604	scaffold887	6604	F	3	33.33	66.67
scaffold887.6663	scaffold887	6663	F	5	20.00	80.00
scaffold887.6841	scaffold887	6841	F	14	0.00	100.00
scaffold887.6881	scaffold887	6881	F	5	0.00	100.00
scaffold887.6991	scaffold887	6991	F	3	0.00	100.00
scaffold887.7554	scaffold887	7554	F	3	0.00	100.00
scaffold888.18	scaffold888	18	F	3	33.33	66.67
scaffold888.52	scaffold888	52	F	10	0.00	100.00
scaffold888.56	scaffold888	56	F	10	0.00	100.00
scaffold888.66	scaffold888	66	F	5	0.00	100.00
scaffold888.355	scaffold888	355	F	4	0.00	100.00
scaffold888.456	scaffold888	456	F	3	0.00	100.00
scaffold888.465	scaffold888	465	F	9	0.00	100.00
scaffold888.474	scaffold888	474	F	3	0.00	100.00
scaffold888.511	scaffold888	511	F	11	0.00	100.00
scaffold888.538	scaffold888	538	F	4	25.00	75.00
scaffold888.922	scaffold888	922	F	5	0.00	100.00
scaffold888.1024	scaffold888	1024	F	4	0.00	100.00
scaffold888.1128	scaffold888	1128	F	6	0.00	100.00
scaffold888.1144	scaffold888	1144	F	4	0.00	100.00
scaffold888.1175	scaffold888	1175	F	3	0.00	100.00
scaffold889.7	scaffold889	7	F	3	0.00	100.00
scaffold889.25	scaffold889	25	F	5	0.00	100.00
scaffold889.68	scaffold889	68	F	7	0.00	100.00
scaffold889.188	scaffold889	188	F	5	0.00	100.00
scaffold889.255	scaffold889	255	F	5	0.00	100.00
scaffold889.274	scaffold889	274	F	13	0.00	100.00
scaffold889.312	scaffold889	312	F	8	0.00	100.00
scaffold889.348	scaffold889	348	F	8	0.00	100.00
scaffold889.362	scaffold889	362	F	15	20.00	80.00
scaffold889.367	scaffold889	367	F	20	0.00	100.00
scaffold889.391	scaffold889	391	F	12	0.00	100.00
scaffold889.467	scaffold889	467	F	6	0.00	100.00
scaffold89.107	scaffold89	107	F	6	0.00	100.00
scaffold89.111	scaffold89	111	F	10	0.00	100.00
scaffold89.145	scaffold89	145	F	6	0.00	100.00
scaffold89.186	scaffold89	186	F	12	0.00	100.00
scaffold89.885	scaffold89	885	F	9	11.11	88.89
scaffold89.889	scaffold89	889	F	12	0.00	100.00
scaffold89.906	scaffold89	906	F	7	0.00	100.00
scaffold89.910	scaffold89	910	F	6	0.00	100.00
scaffold89.920	scaffold89	920	F	6	0.00	100.00
scaffold89.930	scaffold89	930	F	4	0.00	100.00
scaffold89.936	scaffold89	936	F	3	0.00	100.00
scaffold89.1193	scaffold89	1193	F	4	25.00	75.00
scaffold890.46	scaffold890	46	F	16	6.25	93.75
scaffold890.56	scaffold890	56	F	21	0.00	100.00
scaffold890.92	scaffold890	92	F	7	0.00	100.00
scaffold890.111	scaffold890	111	F	6	0.00	100.00
scaffold890.169	scaffold890	169	F	8	0.00	100.00
scaffold890.429	scaffold890	429	F	6	0.00	100.00
scaffold890.446	scaffold890	446	F	5	0.00	100.00
scaffold890.458	scaffold890	458	F	4	0.00	100.00
scaffold890.476	scaffold890	476	F	7	0.00	100.00
scaffold890.656	scaffold890	656	F	7	0.00	100.00
scaffold890.662	scaffold890	662	F	11	0.00	100.00
scaffold890.711	scaffold890	711	F	4	0.00	100.00
scaffold890.786	scaffold890	786	F	6	0.00	100.00
scaffold890.994	scaffold890	994	F	4	0.00	100.00
scaffold890.1008	scaffold890	1008	F	4	0.00	100.00
scaffold890.1086	scaffold890	1086	F	3	0.00	100.00
scaffold890.1347	scaffold890	1347	F	5	0.00	100.00
scaffold890.1370	scaffold890	1370	F	6	0.00	100.00
scaffold890.1402	scaffold890	1402	F	3	0.00	100.00
scaffold890.1409	scaffold890	1409	F	6	0.00	100.00
scaffold890.1604	scaffold890	1604	F	3	0.00	100.00
scaffold890.1608	scaffold890	1608	F	3	0.00	100.00
scaffold890.1629	scaffold890	1629	F	3	0.00	100.00
scaffold890.1668	scaffold890	1668	F	3	0.00	100.00
scaffold890.1866	scaffold890	1866	F	8	12.50	87.50
scaffold890.2091	scaffold890	2091	F	7	0.00	100.00
scaffold890.2185	scaffold890	2185	F	3	0.00	100.00
scaffold890.2200	scaffold890	2200	F	3	0.00	100.00
scaffold890.2275	scaffold890	2275	F	4	0.00	100.00
scaffold890.2345	scaffold890	2345	F	3	0.00	100.00
scaffold890.2377	scaffold890	2377	F	3	0.00	100.00
scaffold891.18	scaffold891	18	F	4	0.00	100.00
scaffold891.24	scaffold891	24	F	4	0.00	100.00
scaffold891.35	scaffold891	35	F	5	0.00	100.00
scaffold892.41	scaffold892	41	F	33	6.06	93.94
scaffold892.57	scaffold892	57	F	15	26.67	73.33
scaffold892.69	scaffold892	69	F	8	0.00	100.00
scaffold892.88	scaffold892	88	F	44	43.18	56.82
scaffold892.110	scaffold892	110	F	49	26.53	73.47
scaffold892.129	scaffold892	129	F	33	45.45	54.55
scaffold892.132	scaffold892	132	F	31	41.94	58.06
scaffold892.219	scaffold892	219	F	5	0.00	100.00
scaffold892.250	scaffold892	250	F	21	33.33	66.67
scaffold892.291	scaffold892	291	F	14	42.86	57.14
scaffold892.310	scaffold892	310	F	10	10.00	90.00
scaffold892.324	scaffold892	324	F	7	14.29	85.71
scaffold892.332	scaffold892	332	F	15	13.33	86.67
scaffold892.339	scaffold892	339	F	10	10.00	90.00
scaffold892.368	scaffold892	368	F	8	12.50	87.50
scaffold892.376	scaffold892	376	F	6	0.00	100.00
scaffold892.386	scaffold892	386	F	4	0.00	100.00
scaffold892.489	scaffold892	489	F	3	0.00	100.00
scaffold892.561	scaffold892	561	F	3	0.00	100.00
scaffold892.574	scaffold892	574	F	3	0.00	100.00
scaffold892.585	scaffold892	585	F	5	0.00	100.00
scaffold892.649	scaffold892	649	F	8	0.00	100.00
scaffold892.668	scaffold892	668	F	7	0.00	100.00
scaffold892.1076	scaffold892	1076	F	3	0.00	100.00
scaffold893.36	scaffold893	36	F	6	0.00	100.00
scaffold893.66	scaffold893	66	F	6	0.00	100.00
scaffold893.87	scaffold893	87	F	10	0.00	100.00
scaffold893.281	scaffold893	281	F	3	0.00	100.00
scaffold893.285	scaffold893	285	F	4	0.00	100.00
scaffold893.289	scaffold893	289	F	4	0.00	100.00
scaffold893.372	scaffold893	372	F	7	0.00	100.00
scaffold893.418	scaffold893	418	F	4	25.00	75.00
scaffold893.425	scaffold893	425	F	6	16.67	83.33
scaffold893.431	scaffold893	431	F	6	0.00	100.00
scaffold893.466	scaffold893	466	F	3	33.33	66.67
scaffold893.1079	scaffold893	1079	F	7	0.00	100.00
scaffold893.1119	scaffold893	1119	F	7	0.00	100.00
scaffold893.1453	scaffold893	1453	F	3	66.67	33.33
scaffold893.1592	scaffold893	1592	F	5	0.00	100.00
scaffold893.1703	scaffold893	1703	F	4	0.00	100.00
scaffold893.1732	scaffold893	1732	F	9	0.00	100.00
scaffold893.1919	scaffold893	1919	F	6	0.00	100.00
scaffold893.1936	scaffold893	1936	F	4	0.00	100.00
scaffold893.2007	scaffold893	2007	F	7	0.00	100.00
scaffold893.2158	scaffold893	2158	F	3	0.00	100.00
scaffold893.2210	scaffold893	2210	F	3	0.00	100.00
scaffold893.2532	scaffold893	2532	F	4	0.00	100.00
scaffold893.2553	scaffold893	2553	F	4	0.00	100.00
scaffold893.3265	scaffold893	3265	F	4	0.00	100.00
scaffold893.3269	scaffold893	3269	F	4	0.00	100.00
scaffold893.3389	scaffold893	3389	F	3	0.00	100.00
scaffold893.3407	scaffold893	3407	F	3	0.00	100.00
scaffold893.5109	scaffold893	5109	F	9	100.00	0.00
scaffold893.5824	scaffold893	5824	F	3	0.00	100.00
scaffold893.5861	scaffold893	5861	F	4	0.00	100.00
scaffold893.5900	scaffold893	5900	F	3	33.33	66.67
scaffold893.5932	scaffold893	5932	F	5	0.00	100.00
scaffold893.5973	scaffold893	5973	F	4	0.00	100.00
scaffold893.6261	scaffold893	6261	F	3	0.00	100.00
scaffold893.6724	scaffold893	6724	F	3	100.00	0.00
scaffold893.6841	scaffold893	6841	F	5	0.00	100.00
scaffold893.6876	scaffold893	6876	F	4	0.00	100.00
scaffold893.6991	scaffold893	6991	F	3	0.00	100.00
scaffold893.7183	scaffold893	7183	F	3	0.00	100.00
scaffold893.7192	scaffold893	7192	F	3	0.00	100.00
scaffold893.7417	scaffold893	7417	F	4	0.00	100.00
scaffold893.7419	scaffold893	7419	F	4	0.00	100.00
scaffold893.7633	scaffold893	7633	F	4	25.00	75.00
scaffold893.7654	scaffold893	7654	F	11	0.00	100.00
scaffold893.7681	scaffold893	7681	F	3	0.00	100.00
scaffold893.7836	scaffold893	7836	F	5	0.00	100.00
scaffold893.7856	scaffold893	7856	F	5	0.00	100.00
scaffold893.7958	scaffold893	7958	F	6	16.67	83.33
scaffold893.9452	scaffold893	9452	F	3	0.00	100.00
scaffold893.9459	scaffold893	9459	F	3	0.00	100.00
scaffold893.9482	scaffold893	9482	F	3	0.00	100.00
scaffold893.10289	scaffold893	10289	F	10	10.00	90.00
scaffold893.10299	scaffold893	10299	F	11	9.09	90.91
scaffold893.10316	scaffold893	10316	F	20	5.00	95.00
scaffold893.10329	scaffold893	10329	F	18	5.56	94.44
scaffold893.10339	scaffold893	10339	F	10	0.00	100.00
scaffold893.10356	scaffold893	10356	F	11	0.00	100.00
scaffold893.10382	scaffold893	10382	F	5	0.00	100.00
scaffold893.10592	scaffold893	10592	F	3	0.00	100.00
scaffold893.10841	scaffold893	10841	F	3	0.00	100.00
scaffold893.11122	scaffold893	11122	F	6	83.33	16.67
scaffold893.12458	scaffold893	12458	F	8	0.00	100.00
scaffold894.248	scaffold894	248	F	8	0.00	100.00
scaffold894.255	scaffold894	255	F	7	0.00	100.00
scaffold894.289	scaffold894	289	F	5	0.00	100.00
scaffold894.471	scaffold894	471	F	8	12.50	87.50
scaffold894.543	scaffold894	543	F	3	33.33	66.67
scaffold894.558	scaffold894	558	F	4	0.00	100.00
scaffold894.680	scaffold894	680	F	10	10.00	90.00
scaffold894.687	scaffold894	687	F	6	16.67	83.33
scaffold894.738	scaffold894	738	F	12	25.00	75.00
scaffold894.742	scaffold894	742	F	5	80.00	20.00
scaffold894.763	scaffold894	763	F	11	72.73	27.27
scaffold894.769	scaffold894	769	F	19	42.11	57.89
scaffold894.782	scaffold894	782	F	12	58.33	41.67
scaffold894.803	scaffold894	803	F	13	46.15	53.85
scaffold894.813	scaffold894	813	F	9	11.11	88.89
scaffold894.833	scaffold894	833	F	9	11.11	88.89
scaffold894.897	scaffold894	897	F	7	14.29	85.71
scaffold894.1053	scaffold894	1053	F	4	0.00	100.00
scaffold894.1083	scaffold894	1083	F	5	60.00	40.00
scaffold894.1121	scaffold894	1121	F	8	37.50	62.50
scaffold894.1125	scaffold894	1125	F	4	75.00	25.00
scaffold894.1130	scaffold894	1130	F	5	60.00	40.00
scaffold894.1159	scaffold894	1159	F	13	7.69	92.31
scaffold894.1171	scaffold894	1171	F	10	10.00	90.00
scaffold894.1390	scaffold894	1390	F	7	0.00	100.00
scaffold894.1634	scaffold894	1634	F	3	0.00	100.00
scaffold894.1681	scaffold894	1681	F	3	0.00	100.00
scaffold894.1999	scaffold894	1999	F	3	33.33	66.67
scaffold894.2054	scaffold894	2054	F	5	20.00	80.00
scaffold894.2081	scaffold894	2081	F	5	20.00	80.00
scaffold894.2407	scaffold894	2407	F	6	33.33	66.67
scaffold894.2506	scaffold894	2506	F	4	0.00	100.00
scaffold894.3037	scaffold894	3037	F	13	7.69	92.31
scaffold894.3515	scaffold894	3515	F	4	0.00	100.00
scaffold894.3821	scaffold894	3821	F	3	0.00	100.00
scaffold894.3837	scaffold894	3837	F	3	0.00	100.00
scaffold894.3913	scaffold894	3913	F	4	0.00	100.00
scaffold894.3944	scaffold894	3944	F	3	0.00	100.00
scaffold894.4194	scaffold894	4194	F	5	0.00	100.00
scaffold894.4239	scaffold894	4239	F	3	0.00	100.00
scaffold894.4296	scaffold894	4296	F	5	20.00	80.00
scaffold894.4300	scaffold894	4300	F	6	0.00	100.00
scaffold895.45	scaffold895	45	F	7	0.00	100.00
scaffold895.71	scaffold895	71	F	14	0.00	100.00
scaffold895.76	scaffold895	76	F	9	0.00	100.00
scaffold895.414	scaffold895	414	F	4	0.00	100.00
scaffold895.489	scaffold895	489	F	3	0.00	100.00
scaffold895.990	scaffold895	990	F	5	20.00	80.00
scaffold895.994	scaffold895	994	F	5	0.00	100.00
scaffold895.1009	scaffold895	1009	F	4	0.00	100.00
scaffold895.1024	scaffold895	1024	F	5	0.00	100.00
scaffold895.1176	scaffold895	1176	F	7	14.29	85.71
scaffold895.1291	scaffold895	1291	F	3	33.33	66.67
scaffold895.1320	scaffold895	1320	F	3	33.33	66.67
scaffold895.1374	scaffold895	1374	F	6	0.00	100.00
scaffold895.1390	scaffold895	1390	F	4	25.00	75.00
scaffold895.1406	scaffold895	1406	F	3	33.33	66.67
scaffold895.1408	scaffold895	1408	F	7	14.29	85.71
scaffold895.1436	scaffold895	1436	F	5	0.00	100.00
scaffold895.1449	scaffold895	1449	F	5	0.00	100.00
scaffold895.1577	scaffold895	1577	F	3	0.00	100.00
scaffold895.1587	scaffold895	1587	F	3	0.00	100.00
scaffold895.1668	scaffold895	1668	F	4	0.00	100.00
scaffold895.1717	scaffold895	1717	F	4	0.00	100.00
scaffold895.1752	scaffold895	1752	F	3	0.00	100.00
scaffold895.2410	scaffold895	2410	F	3	66.67	33.33
scaffold895.2452	scaffold895	2452	F	11	0.00	100.00
scaffold895.2455	scaffold895	2455	F	11	0.00	100.00
scaffold895.2469	scaffold895	2469	F	8	0.00	100.00
scaffold895.2476	scaffold895	2476	F	7	0.00	100.00
scaffold895.2516	scaffold895	2516	F	3	0.00	100.00
scaffold895.2535	scaffold895	2535	F	3	0.00	100.00
scaffold895.3826	scaffold895	3826	F	4	0.00	100.00
scaffold895.4200	scaffold895	4200	F	6	16.67	83.33
scaffold895.5172	scaffold895	5172	F	3	0.00	100.00
scaffold895.5181	scaffold895	5181	F	4	0.00	100.00
scaffold895.5622	scaffold895	5622	F	4	0.00	100.00
scaffold896.634	scaffold896	634	F	15	0.00	100.00
scaffold896.637	scaffold896	637	F	18	0.00	100.00
scaffold896.653	scaffold896	653	F	18	0.00	100.00
scaffold896.665	scaffold896	665	F	23	0.00	100.00
scaffold896.678	scaffold896	678	F	14	0.00	100.00
scaffold896.683	scaffold896	683	F	5	20.00	80.00
scaffold896.709	scaffold896	709	F	4	0.00	100.00
scaffold896.733	scaffold896	733	F	3	0.00	100.00
scaffold897.243	scaffold897	243	F	7	42.86	57.14
scaffold897.375	scaffold897	375	F	4	25.00	75.00
scaffold897.534	scaffold897	534	F	9	22.22	77.78
scaffold897.637	scaffold897	637	F	5	20.00	80.00
scaffold897.695	scaffold897	695	F	5	0.00	100.00
scaffold897.904	scaffold897	904	F	4	50.00	50.00
scaffold897.940	scaffold897	940	F	3	0.00	100.00
scaffold897.1346	scaffold897	1346	F	5	40.00	60.00
scaffold897.1392	scaffold897	1392	F	4	0.00	100.00
scaffold897.1514	scaffold897	1514	F	3	100.00	0.00
scaffold897.1557	scaffold897	1557	F	8	12.50	87.50
scaffold897.1559	scaffold897	1559	F	6	33.33	66.67
scaffold897.1571	scaffold897	1571	F	11	36.36	63.64
scaffold897.1618	scaffold897	1618	F	6	0.00	100.00
scaffold897.1944	scaffold897	1944	F	8	12.50	87.50
scaffold897.2157	scaffold897	2157	F	3	0.00	100.00
scaffold897.2447	scaffold897	2447	F	4	0.00	100.00
scaffold897.2632	scaffold897	2632	F	5	0.00	100.00
scaffold897.2671	scaffold897	2671	F	3	0.00	100.00
scaffold897.2730	scaffold897	2730	F	6	0.00	100.00
scaffold897.3424	scaffold897	3424	F	3	33.33	66.67
scaffold897.3529	scaffold897	3529	F	4	0.00	100.00
scaffold897.3539	scaffold897	3539	F	5	0.00	100.00
scaffold897.3679	scaffold897	3679	F	9	33.33	66.67
scaffold897.3817	scaffold897	3817	F	6	16.67	83.33
scaffold897.3871	scaffold897	3871	F	9	11.11	88.89
scaffold897.3888	scaffold897	3888	F	11	9.09	90.91
scaffold897.3936	scaffold897	3936	F	4	50.00	50.00
scaffold897.4013	scaffold897	4013	F	3	0.00	100.00
scaffold897.4158	scaffold897	4158	F	5	0.00	100.00
scaffold897.4329	scaffold897	4329	F	3	0.00	100.00
scaffold897.4345	scaffold897	4345	F	4	25.00	75.00
scaffold897.4365	scaffold897	4365	F	4	75.00	25.00
scaffold897.4497	scaffold897	4497	F	4	0.00	100.00
scaffold897.4507	scaffold897	4507	F	6	50.00	50.00
scaffold897.4509	scaffold897	4509	F	6	50.00	50.00
scaffold897.4520	scaffold897	4520	F	6	50.00	50.00
scaffold897.4599	scaffold897	4599	F	3	66.67	33.33
scaffold897.4874	scaffold897	4874	F	4	0.00	100.00
scaffold897.5309	scaffold897	5309	F	3	33.33	66.67
scaffold897.5689	scaffold897	5689	F	3	66.67	33.33
scaffold897.5749	scaffold897	5749	F	3	33.33	66.67
scaffold897.6071	scaffold897	6071	F	5	20.00	80.00
scaffold897.6114	scaffold897	6114	F	8	50.00	50.00
scaffold897.6293	scaffold897	6293	F	3	33.33	66.67
scaffold897.7140	scaffold897	7140	F	13	23.08	76.92
scaffold897.7177	scaffold897	7177	F	3	0.00	100.00
scaffold897.8600	scaffold897	8600	F	4	75.00	25.00
scaffold897.8696	scaffold897	8696	F	6	33.33	66.67
scaffold897.8700	scaffold897	8700	F	5	40.00	60.00
scaffold897.8716	scaffold897	8716	F	6	0.00	100.00
scaffold897.8971	scaffold897	8971	F	3	0.00	100.00
scaffold898.8	scaffold898	8	F	3	0.00	100.00
scaffold898.56	scaffold898	56	F	20	20.00	80.00
scaffold898.59	scaffold898	59	F	18	0.00	100.00
scaffold898.412	scaffold898	412	F	11	0.00	100.00
scaffold898.421	scaffold898	421	F	10	0.00	100.00
scaffold898.426	scaffold898	426	F	4	0.00	100.00
scaffold898.475	scaffold898	475	F	12	0.00	100.00
scaffold898.1452	scaffold898	1452	F	3	66.67	33.33
scaffold898.1803	scaffold898	1803	F	3	0.00	100.00
scaffold898.1821	scaffold898	1821	F	3	0.00	100.00
scaffold898.1826	scaffold898	1826	F	5	0.00	100.00
scaffold898.1835	scaffold898	1835	F	6	0.00	100.00
scaffold898.2821	scaffold898	2821	F	3	0.00	100.00
scaffold898.3075	scaffold898	3075	F	4	0.00	100.00
scaffold898.3098	scaffold898	3098	F	21	0.00	100.00
scaffold898.3109	scaffold898	3109	F	24	0.00	100.00
scaffold898.3259	scaffold898	3259	F	3	33.33	66.67
scaffold898.3347	scaffold898	3347	F	3	0.00	100.00
scaffold898.3390	scaffold898	3390	F	4	0.00	100.00
scaffold898.3643	scaffold898	3643	F	3	0.00	100.00
scaffold898.3848	scaffold898	3848	F	3	0.00	100.00
scaffold898.3981	scaffold898	3981	F	3	0.00	100.00
scaffold898.4000	scaffold898	4000	F	3	0.00	100.00
scaffold898.4010	scaffold898	4010	F	3	0.00	100.00
scaffold898.4323	scaffold898	4323	F	5	20.00	80.00
scaffold899.11	scaffold899	11	F	5	0.00	100.00
scaffold899.84	scaffold899	84	F	12	0.00	100.00
scaffold899.156	scaffold899	156	F	7	0.00	100.00
scaffold899.193	scaffold899	193	F	5	0.00	100.00
scaffold899.205	scaffold899	205	F	6	33.33	66.67
scaffold899.229	scaffold899	229	F	4	0.00	100.00
scaffold899.231	scaffold899	231	F	4	0.00	100.00
scaffold899.286	scaffold899	286	F	3	0.00	100.00
scaffold899.383	scaffold899	383	F	6	0.00	100.00
scaffold899.398	scaffold899	398	F	6	0.00	100.00
scaffold899.444	scaffold899	444	F	4	0.00	100.00
scaffold899.542	scaffold899	542	F	8	0.00	100.00
scaffold899.557	scaffold899	557	F	8	0.00	100.00
scaffold899.559	scaffold899	559	F	5	0.00	100.00
scaffold899.582	scaffold899	582	F	4	0.00	100.00
scaffold899.590	scaffold899	590	F	4	0.00	100.00
scaffold899.652	scaffold899	652	F	4	0.00	100.00
scaffold899.655	scaffold899	655	F	5	20.00	80.00
scaffold899.664	scaffold899	664	F	9	0.00	100.00
scaffold899.677	scaffold899	677	F	3	0.00	100.00
scaffold899.706	scaffold899	706	F	3	0.00	100.00
scaffold899.715	scaffold899	715	F	4	0.00	100.00
scaffold899.718	scaffold899	718	F	5	0.00	100.00
scaffold899.783	scaffold899	783	F	4	0.00	100.00
scaffold899.1534	scaffold899	1534	F	4	0.00	100.00
scaffold899.1564	scaffold899	1564	F	3	33.33	66.67
scaffold899.1712	scaffold899	1712	F	10	0.00	100.00
scaffold899.1745	scaffold899	1745	F	5	20.00	80.00
scaffold899.1749	scaffold899	1749	F	5	0.00	100.00
scaffold899.1792	scaffold899	1792	F	3	0.00	100.00
scaffold899.1809	scaffold899	1809	F	3	0.00	100.00
scaffold899.1979	scaffold899	1979	F	3	0.00	100.00
scaffold899.1981	scaffold899	1981	F	4	0.00	100.00
scaffold899.1984	scaffold899	1984	F	3	0.00	100.00
scaffold899.2132	scaffold899	2132	F	8	0.00	100.00
scaffold899.2182	scaffold899	2182	F	5	0.00	100.00
scaffold899.2204	scaffold899	2204	F	10	0.00	100.00
scaffold899.2292	scaffold899	2292	F	6	0.00	100.00
scaffold899.2294	scaffold899	2294	F	8	37.50	62.50
scaffold899.2298	scaffold899	2298	F	7	0.00	100.00
scaffold899.2320	scaffold899	2320	F	7	0.00	100.00
scaffold899.2324	scaffold899	2324	F	6	0.00	100.00
scaffold899.2512	scaffold899	2512	F	7	0.00	100.00
scaffold899.2516	scaffold899	2516	F	5	0.00	100.00
scaffold899.2544	scaffold899	2544	F	7	0.00	100.00
scaffold899.2607	scaffold899	2607	F	7	0.00	100.00
scaffold899.3057	scaffold899	3057	F	3	0.00	100.00
scaffold899.3300	scaffold899	3300	F	3	0.00	100.00
scaffold899.3306	scaffold899	3306	F	3	0.00	100.00
scaffold899.3440	scaffold899	3440	F	3	0.00	100.00
scaffold899.5867	scaffold899	5867	F	3	0.00	100.00
scaffold899.5886	scaffold899	5886	F	5	0.00	100.00
scaffold899.5889	scaffold899	5889	F	5	0.00	100.00
scaffold899.5921	scaffold899	5921	F	3	0.00	100.00
scaffold899.13089	scaffold899	13089	F	3	0.00	100.00
scaffold899.13286	scaffold899	13286	F	7	0.00	100.00
scaffold899.13589	scaffold899	13589	F	5	20.00	80.00
scaffold9.157	scaffold9	157	F	3	33.33	66.67
scaffold9.169	scaffold9	169	F	3	0.00	100.00
scaffold9.203	scaffold9	203	F	5	0.00	100.00
scaffold9.296	scaffold9	296	F	11	0.00	100.00
scaffold9.362	scaffold9	362	F	4	0.00	100.00
scaffold9.408	scaffold9	408	F	4	0.00	100.00
scaffold9.440	scaffold9	440	F	6	0.00	100.00
scaffold9.449	scaffold9	449	F	4	0.00	100.00
scaffold9.453	scaffold9	453	F	3	0.00	100.00
scaffold9.508	scaffold9	508	F	6	0.00	100.00
scaffold9.524	scaffold9	524	F	3	0.00	100.00
scaffold9.702	scaffold9	702	F	6	0.00	100.00
scaffold9.706	scaffold9	706	F	3	0.00	100.00
scaffold9.725	scaffold9	725	F	5	0.00	100.00
scaffold9.752	scaffold9	752	F	4	0.00	100.00
scaffold9.859	scaffold9	859	F	5	0.00	100.00
scaffold9.862	scaffold9	862	F	3	33.33	66.67
scaffold9.868	scaffold9	868	F	10	0.00	100.00
scaffold9.936	scaffold9	936	F	9	0.00	100.00
scaffold9.961	scaffold9	961	F	3	0.00	100.00
scaffold9.970	scaffold9	970	F	3	0.00	100.00
scaffold9.988	scaffold9	988	F	5	0.00	100.00
scaffold9.1037	scaffold9	1037	F	4	0.00	100.00
scaffold9.1128	scaffold9	1128	F	6	0.00	100.00
scaffold9.1148	scaffold9	1148	F	3	0.00	100.00
scaffold9.1151	scaffold9	1151	F	9	0.00	100.00
scaffold9.1177	scaffold9	1177	F	8	50.00	50.00
scaffold9.1187	scaffold9	1187	F	3	0.00	100.00
scaffold9.1241	scaffold9	1241	F	5	0.00	100.00
scaffold9.1258	scaffold9	1258	F	3	0.00	100.00
scaffold9.1260	scaffold9	1260	F	5	0.00	100.00
scaffold9.1266	scaffold9	1266	F	5	0.00	100.00
scaffold9.1289	scaffold9	1289	F	7	0.00	100.00
scaffold9.1298	scaffold9	1298	F	7	0.00	100.00
scaffold9.1321	scaffold9	1321	F	7	28.57	71.43
scaffold9.1341	scaffold9	1341	F	4	0.00	100.00
scaffold9.1374	scaffold9	1374	F	3	0.00	100.00
scaffold90.191	scaffold90	191	F	5	0.00	100.00
scaffold90.206	scaffold90	206	F	3	0.00	100.00
scaffold90.226	scaffold90	226	F	5	0.00	100.00
scaffold90.834	scaffold90	834	F	10	0.00	100.00
scaffold90.867	scaffold90	867	F	5	0.00	100.00
scaffold90.879	scaffold90	879	F	4	0.00	100.00
scaffold90.1459	scaffold90	1459	F	3	0.00	100.00
scaffold90.1468	scaffold90	1468	F	7	14.29	85.71
scaffold90.1471	scaffold90	1471	F	3	0.00	100.00
scaffold900.11	scaffold900	11	F	4	25.00	75.00
scaffold900.268	scaffold900	268	F	4	0.00	100.00
scaffold900.403	scaffold900	403	F	5	20.00	80.00
scaffold900.549	scaffold900	549	F	3	0.00	100.00
scaffold900.693	scaffold900	693	F	3	0.00	100.00
scaffold900.786	scaffold900	786	F	3	100.00	0.00
scaffold900.1402	scaffold900	1402	F	3	0.00	100.00
scaffold900.1650	scaffold900	1650	F	3	33.33	66.67
scaffold900.1830	scaffold900	1830	F	3	100.00	0.00
scaffold900.1980	scaffold900	1980	F	3	33.33	66.67
scaffold900.1998	scaffold900	1998	F	4	25.00	75.00
scaffold900.2004	scaffold900	2004	F	5	40.00	60.00
scaffold900.2024	scaffold900	2024	F	4	50.00	50.00
scaffold900.3269	scaffold900	3269	F	4	0.00	100.00
scaffold901.52	scaffold901	52	F	6	16.67	83.33
scaffold901.66	scaffold901	66	F	3	0.00	100.00
scaffold901.92	scaffold901	92	F	6	0.00	100.00
scaffold901.130	scaffold901	130	F	4	25.00	75.00
scaffold901.191	scaffold901	191	F	5	40.00	60.00
scaffold901.196	scaffold901	196	F	6	33.33	66.67
scaffold901.623	scaffold901	623	F	4	50.00	50.00
scaffold901.733	scaffold901	733	F	10	10.00	90.00
scaffold901.959	scaffold901	959	F	9	22.22	77.78
scaffold901.996	scaffold901	996	F	8	0.00	100.00
scaffold901.1068	scaffold901	1068	F	5	0.00	100.00
scaffold901.1301	scaffold901	1301	F	6	16.67	83.33
scaffold901.1665	scaffold901	1665	F	3	0.00	100.00
scaffold901.1745	scaffold901	1745	F	3	33.33	66.67
scaffold901.1836	scaffold901	1836	F	7	14.29	85.71
scaffold901.1846	scaffold901	1846	F	5	20.00	80.00
scaffold901.2165	scaffold901	2165	F	3	0.00	100.00
scaffold901.2434	scaffold901	2434	F	6	16.67	83.33
scaffold901.2833	scaffold901	2833	F	3	33.33	66.67
scaffold901.3135	scaffold901	3135	F	7	85.71	14.29
scaffold901.3139	scaffold901	3139	F	52	5.77	94.23
scaffold901.4120	scaffold901	4120	F	5	0.00	100.00
scaffold901.4397	scaffold901	4397	F	3	0.00	100.00
scaffold901.4413	scaffold901	4413	F	6	0.00	100.00
scaffold901.4502	scaffold901	4502	F	4	0.00	100.00
scaffold901.4591	scaffold901	4591	F	11	0.00	100.00
scaffold901.4614	scaffold901	4614	F	9	0.00	100.00
scaffold901.4784	scaffold901	4784	F	3	0.00	100.00
scaffold901.5027	scaffold901	5027	F	5	0.00	100.00
scaffold901.7485	scaffold901	7485	F	3	0.00	100.00
scaffold901.8470	scaffold901	8470	F	8	0.00	100.00
