chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold972.2164	scaffold972	2164	F	4	0.00	100.00
scaffold972.2171	scaffold972	2171	F	5	0.00	100.00
scaffold972.2175	scaffold972	2175	F	4	0.00	100.00
scaffold972.2197	scaffold972	2197	F	5	0.00	100.00
scaffold972.2209	scaffold972	2209	F	5	0.00	100.00
scaffold972.2213	scaffold972	2213	F	6	0.00	100.00
scaffold972.2221	scaffold972	2221	F	5	0.00	100.00
scaffold972.2224	scaffold972	2224	F	6	0.00	100.00
scaffold972.2240	scaffold972	2240	F	8	0.00	100.00
scaffold972.2269	scaffold972	2269	F	7	0.00	100.00
scaffold972.2280	scaffold972	2280	F	4	0.00	100.00
scaffold972.2292	scaffold972	2292	F	5	0.00	100.00
scaffold972.2299	scaffold972	2299	F	7	0.00	100.00
scaffold972.2303	scaffold972	2303	F	8	0.00	100.00
scaffold972.2339	scaffold972	2339	F	10	0.00	100.00
scaffold972.2343	scaffold972	2343	F	11	0.00	100.00
scaffold972.2350	scaffold972	2350	F	12	0.00	100.00
scaffold972.2354	scaffold972	2354	F	11	0.00	100.00
scaffold972.2364	scaffold972	2364	F	4	0.00	100.00
scaffold972.2415	scaffold972	2415	F	3	0.00	100.00
scaffold972.2426	scaffold972	2426	F	5	0.00	100.00
scaffold972.2473	scaffold972	2473	F	3	0.00	100.00
scaffold972.2510	scaffold972	2510	F	4	0.00	100.00
scaffold972.2537	scaffold972	2537	F	3	0.00	100.00
scaffold972.2544	scaffold972	2544	F	3	0.00	100.00
scaffold972.2548	scaffold972	2548	F	4	0.00	100.00
scaffold972.2718	scaffold972	2718	F	3	0.00	100.00
scaffold972.2805	scaffold972	2805	F	6	0.00	100.00
scaffold972.2920	scaffold972	2920	F	3	0.00	100.00
scaffold972.2942	scaffold972	2942	F	7	0.00	100.00
scaffold972.2947	scaffold972	2947	F	9	0.00	100.00
scaffold972.3187	scaffold972	3187	F	3	0.00	100.00
scaffold972.3237	scaffold972	3237	F	4	0.00	100.00
scaffold972.3270	scaffold972	3270	F	7	0.00	100.00
scaffold972.3447	scaffold972	3447	F	5	20.00	80.00
scaffold972.3469	scaffold972	3469	F	3	0.00	100.00
scaffold973.129	scaffold973	129	F	10	0.00	100.00
scaffold973.146	scaffold973	146	F	13	7.69	92.31
scaffold973.153	scaffold973	153	F	10	20.00	80.00
scaffold973.169	scaffold973	169	F	17	17.65	82.35
scaffold973.175	scaffold973	175	F	8	37.50	62.50
scaffold973.192	scaffold973	192	F	13	30.77	69.23
scaffold973.400	scaffold973	400	F	5	0.00	100.00
scaffold973.437	scaffold973	437	F	3	33.33	66.67
scaffold973.814	scaffold973	814	F	5	40.00	60.00
scaffold973.987	scaffold973	987	F	8	0.00	100.00
scaffold973.1166	scaffold973	1166	F	4	0.00	100.00
scaffold973.1168	scaffold973	1168	F	6	0.00	100.00
scaffold973.1171	scaffold973	1171	F	8	0.00	100.00
scaffold973.1179	scaffold973	1179	F	4	0.00	100.00
scaffold973.1197	scaffold973	1197	F	4	25.00	75.00
scaffold973.1203	scaffold973	1203	F	6	33.33	66.67
scaffold973.1209	scaffold973	1209	F	3	33.33	66.67
scaffold973.1294	scaffold973	1294	F	6	0.00	100.00
scaffold973.1344	scaffold973	1344	F	14	7.14	92.86
scaffold973.1355	scaffold973	1355	F	5	20.00	80.00
scaffold973.1463	scaffold973	1463	F	3	0.00	100.00
scaffold973.1541	scaffold973	1541	F	8	25.00	75.00
scaffold973.1551	scaffold973	1551	F	7	14.29	85.71
scaffold973.1561	scaffold973	1561	F	9	33.33	66.67
scaffold973.1582	scaffold973	1582	F	3	33.33	66.67
scaffold973.1631	scaffold973	1631	F	9	0.00	100.00
scaffold973.1646	scaffold973	1646	F	9	0.00	100.00
scaffold973.1650	scaffold973	1650	F	8	0.00	100.00
scaffold973.1652	scaffold973	1652	F	8	12.50	87.50
scaffold973.1682	scaffold973	1682	F	3	0.00	100.00
scaffold974.141	scaffold974	141	F	14	0.00	100.00
scaffold974.288	scaffold974	288	F	48	0.00	100.00
scaffold974.297	scaffold974	297	F	13	0.00	100.00
scaffold974.305	scaffold974	305	F	3	0.00	100.00
scaffold974.338	scaffold974	338	F	7	0.00	100.00
scaffold974.368	scaffold974	368	F	15	6.67	93.33
scaffold974.460	scaffold974	460	F	5	20.00	80.00
scaffold974.472	scaffold974	472	F	31	0.00	100.00
scaffold974.488	scaffold974	488	F	10	0.00	100.00
scaffold974.546	scaffold974	546	F	5	0.00	100.00
scaffold974.731	scaffold974	731	F	3	0.00	100.00
scaffold974.736	scaffold974	736	F	4	0.00	100.00
scaffold974.818	scaffold974	818	F	8	0.00	100.00
scaffold974.825	scaffold974	825	F	4	0.00	100.00
scaffold974.915	scaffold974	915	F	3	0.00	100.00
scaffold974.987	scaffold974	987	F	7	0.00	100.00
scaffold974.1007	scaffold974	1007	F	16	6.25	93.75
scaffold974.1125	scaffold974	1125	F	3	0.00	100.00
scaffold974.1142	scaffold974	1142	F	5	0.00	100.00
scaffold974.1431	scaffold974	1431	F	17	0.00	100.00
scaffold974.1482	scaffold974	1482	F	9	0.00	100.00
scaffold974.1768	scaffold974	1768	F	3	0.00	100.00
scaffold974.1788	scaffold974	1788	F	6	0.00	100.00
scaffold974.1813	scaffold974	1813	F	4	0.00	100.00
scaffold974.2033	scaffold974	2033	F	7	0.00	100.00
scaffold974.2104	scaffold974	2104	F	8	0.00	100.00
scaffold974.2118	scaffold974	2118	F	6	0.00	100.00
scaffold974.2172	scaffold974	2172	F	7	28.57	71.43
scaffold974.2197	scaffold974	2197	F	8	62.50	37.50
scaffold974.2272	scaffold974	2272	F	4	0.00	100.00
scaffold974.2281	scaffold974	2281	F	4	0.00	100.00
scaffold974.2334	scaffold974	2334	F	3	0.00	100.00
scaffold974.2404	scaffold974	2404	F	3	0.00	100.00
scaffold974.2407	scaffold974	2407	F	3	0.00	100.00
scaffold974.2444	scaffold974	2444	F	5	0.00	100.00
scaffold974.2451	scaffold974	2451	F	6	0.00	100.00
scaffold974.2666	scaffold974	2666	F	9	22.22	77.78
scaffold974.2971	scaffold974	2971	F	7	0.00	100.00
scaffold974.2988	scaffold974	2988	F	10	0.00	100.00
scaffold974.3182	scaffold974	3182	F	9	11.11	88.89
scaffold974.3219	scaffold974	3219	F	8	0.00	100.00
scaffold974.3221	scaffold974	3221	F	11	0.00	100.00
scaffold974.3236	scaffold974	3236	F	8	0.00	100.00
scaffold974.3264	scaffold974	3264	F	12	0.00	100.00
scaffold974.3337	scaffold974	3337	F	6	16.67	83.33
scaffold974.3393	scaffold974	3393	F	5	20.00	80.00
scaffold974.3549	scaffold974	3549	F	3	0.00	100.00
scaffold974.3603	scaffold974	3603	F	6	0.00	100.00
scaffold974.3756	scaffold974	3756	F	4	0.00	100.00
scaffold974.3760	scaffold974	3760	F	3	0.00	100.00
scaffold974.3814	scaffold974	3814	F	4	0.00	100.00
scaffold974.3900	scaffold974	3900	F	6	0.00	100.00
scaffold974.4056	scaffold974	4056	F	3	0.00	100.00
scaffold974.4119	scaffold974	4119	F	4	0.00	100.00
scaffold974.4205	scaffold974	4205	F	5	0.00	100.00
scaffold974.4257	scaffold974	4257	F	4	0.00	100.00
scaffold974.4400	scaffold974	4400	F	9	77.78	22.22
scaffold974.4434	scaffold974	4434	F	8	0.00	100.00
scaffold974.4454	scaffold974	4454	F	8	12.50	87.50
scaffold974.4459	scaffold974	4459	F	7	0.00	100.00
scaffold974.4541	scaffold974	4541	F	3	0.00	100.00
scaffold974.4548	scaffold974	4548	F	4	0.00	100.00
scaffold974.4566	scaffold974	4566	F	4	0.00	100.00
scaffold974.4577	scaffold974	4577	F	5	0.00	100.00
scaffold974.4581	scaffold974	4581	F	3	0.00	100.00
scaffold974.4684	scaffold974	4684	F	6	0.00	100.00
scaffold974.4687	scaffold974	4687	F	6	16.67	83.33
scaffold974.4697	scaffold974	4697	F	7	14.29	85.71
scaffold974.4711	scaffold974	4711	F	3	33.33	66.67
scaffold974.4725	scaffold974	4725	F	5	20.00	80.00
scaffold974.4729	scaffold974	4729	F	4	0.00	100.00
scaffold974.4772	scaffold974	4772	F	8	0.00	100.00
scaffold974.4782	scaffold974	4782	F	5	0.00	100.00
scaffold974.4789	scaffold974	4789	F	7	0.00	100.00
scaffold974.4866	scaffold974	4866	F	4	0.00	100.00
scaffold974.4890	scaffold974	4890	F	8	0.00	100.00
scaffold974.4911	scaffold974	4911	F	6	0.00	100.00
scaffold974.5228	scaffold974	5228	F	3	0.00	100.00
scaffold974.5324	scaffold974	5324	F	4	0.00	100.00
scaffold974.5374	scaffold974	5374	F	6	0.00	100.00
scaffold974.5657	scaffold974	5657	F	9	11.11	88.89
scaffold974.6010	scaffold974	6010	F	5	0.00	100.00
scaffold974.6090	scaffold974	6090	F	4	0.00	100.00
scaffold974.6119	scaffold974	6119	F	3	0.00	100.00
scaffold974.6569	scaffold974	6569	F	4	0.00	100.00
scaffold974.6928	scaffold974	6928	F	8	0.00	100.00
scaffold974.6950	scaffold974	6950	F	3	0.00	100.00
scaffold974.6961	scaffold974	6961	F	3	0.00	100.00
scaffold974.8918	scaffold974	8918	F	6	16.67	83.33
scaffold974.9524	scaffold974	9524	F	6	0.00	100.00
scaffold974.10166	scaffold974	10166	F	3	0.00	100.00
scaffold974.10823	scaffold974	10823	F	3	0.00	100.00
scaffold974.10857	scaffold974	10857	F	4	0.00	100.00
scaffold974.10932	scaffold974	10932	F	4	0.00	100.00
scaffold974.10980	scaffold974	10980	F	8	0.00	100.00
scaffold974.11029	scaffold974	11029	F	3	0.00	100.00
scaffold975.52	scaffold975	52	F	12	8.33	91.67
scaffold975.79	scaffold975	79	F	7	0.00	100.00
scaffold975.142	scaffold975	142	F	6	16.67	83.33
scaffold975.152	scaffold975	152	F	17	0.00	100.00
scaffold975.203	scaffold975	203	F	6	0.00	100.00
scaffold975.221	scaffold975	221	F	26	0.00	100.00
scaffold975.230	scaffold975	230	F	6	0.00	100.00
scaffold975.241	scaffold975	241	F	6	16.67	83.33
scaffold975.262	scaffold975	262	F	22	4.55	95.45
scaffold975.320	scaffold975	320	F	32	3.12	96.88
scaffold975.324	scaffold975	324	F	27	0.00	100.00
scaffold975.343	scaffold975	343	F	15	0.00	100.00
scaffold975.374	scaffold975	374	F	41	19.51	80.49
scaffold975.389	scaffold975	389	F	11	0.00	100.00
scaffold975.398	scaffold975	398	F	11	9.09	90.91
scaffold975.411	scaffold975	411	F	4	0.00	100.00
scaffold975.469	scaffold975	469	F	3	0.00	100.00
scaffold975.534	scaffold975	534	F	3	0.00	100.00
scaffold975.560	scaffold975	560	F	6	16.67	83.33
scaffold975.563	scaffold975	563	F	3	33.33	66.67
scaffold975.565	scaffold975	565	F	4	0.00	100.00
scaffold975.620	scaffold975	620	F	3	0.00	100.00
scaffold975.622	scaffold975	622	F	5	0.00	100.00
scaffold975.857	scaffold975	857	F	3	0.00	100.00
scaffold975.876	scaffold975	876	F	6	0.00	100.00
scaffold975.1230	scaffold975	1230	F	3	0.00	100.00
scaffold975.1334	scaffold975	1334	F	9	0.00	100.00
scaffold975.1557	scaffold975	1557	F	3	0.00	100.00
scaffold975.1612	scaffold975	1612	F	4	0.00	100.00
scaffold975.1658	scaffold975	1658	F	3	0.00	100.00
scaffold975.1676	scaffold975	1676	F	4	50.00	50.00
scaffold975.1763	scaffold975	1763	F	7	0.00	100.00
scaffold975.1776	scaffold975	1776	F	3	0.00	100.00
scaffold975.1823	scaffold975	1823	F	5	0.00	100.00
scaffold975.1836	scaffold975	1836	F	11	0.00	100.00
scaffold975.2093	scaffold975	2093	F	6	0.00	100.00
scaffold975.2384	scaffold975	2384	F	9	0.00	100.00
scaffold975.2386	scaffold975	2386	F	9	0.00	100.00
scaffold975.2390	scaffold975	2390	F	6	0.00	100.00
scaffold975.2394	scaffold975	2394	F	6	0.00	100.00
scaffold975.2449	scaffold975	2449	F	4	25.00	75.00
scaffold975.2460	scaffold975	2460	F	5	0.00	100.00
scaffold975.2579	scaffold975	2579	F	11	36.36	63.64
scaffold975.2591	scaffold975	2591	F	4	0.00	100.00
scaffold975.2718	scaffold975	2718	F	3	0.00	100.00
scaffold975.2724	scaffold975	2724	F	3	0.00	100.00
scaffold975.3063	scaffold975	3063	F	3	0.00	100.00
scaffold975.3560	scaffold975	3560	F	4	0.00	100.00
scaffold975.4528	scaffold975	4528	F	4	0.00	100.00
scaffold975.4744	scaffold975	4744	F	3	0.00	100.00
scaffold975.5069	scaffold975	5069	F	4	0.00	100.00
scaffold975.5102	scaffold975	5102	F	15	0.00	100.00
scaffold975.5164	scaffold975	5164	F	5	0.00	100.00
scaffold975.6111	scaffold975	6111	F	4	0.00	100.00
scaffold975.6133	scaffold975	6133	F	3	0.00	100.00
scaffold975.6925	scaffold975	6925	F	3	0.00	100.00
scaffold975.8619	scaffold975	8619	F	4	0.00	100.00
scaffold975.9558	scaffold975	9558	F	6	0.00	100.00
scaffold975.9769	scaffold975	9769	F	4	0.00	100.00
scaffold975.10048	scaffold975	10048	F	7	0.00	100.00
scaffold975.10053	scaffold975	10053	F	6	0.00	100.00
scaffold975.10067	scaffold975	10067	F	6	16.67	83.33
scaffold975.10083	scaffold975	10083	F	5	20.00	80.00
scaffold975.10085	scaffold975	10085	F	5	0.00	100.00
scaffold975.10088	scaffold975	10088	F	6	0.00	100.00
scaffold975.10118	scaffold975	10118	F	4	0.00	100.00
scaffold975.10125	scaffold975	10125	F	4	0.00	100.00
scaffold975.10151	scaffold975	10151	F	5	0.00	100.00
scaffold975.10159	scaffold975	10159	F	3	0.00	100.00
scaffold975.10624	scaffold975	10624	F	4	0.00	100.00
scaffold975.10644	scaffold975	10644	F	6	0.00	100.00
scaffold975.10661	scaffold975	10661	F	6	0.00	100.00
scaffold975.10833	scaffold975	10833	F	6	0.00	100.00
scaffold975.10882	scaffold975	10882	F	3	0.00	100.00
scaffold976.127	scaffold976	127	F	15	6.67	93.33
scaffold976.379	scaffold976	379	F	9	0.00	100.00
scaffold976.383	scaffold976	383	F	11	0.00	100.00
scaffold976.505	scaffold976	505	F	7	0.00	100.00
scaffold976.512	scaffold976	512	F	6	16.67	83.33
scaffold976.845	scaffold976	845	F	6	0.00	100.00
scaffold976.1149	scaffold976	1149	F	7	0.00	100.00
scaffold976.1154	scaffold976	1154	F	3	0.00	100.00
scaffold977.57	scaffold977	57	F	47	0.00	100.00
scaffold977.68	scaffold977	68	F	21	0.00	100.00
scaffold977.139	scaffold977	139	F	20	55.00	45.00
scaffold977.148	scaffold977	148	F	16	0.00	100.00
scaffold977.163	scaffold977	163	F	13	0.00	100.00
scaffold977.265	scaffold977	265	F	6	0.00	100.00
scaffold977.494	scaffold977	494	F	6	0.00	100.00
scaffold977.513	scaffold977	513	F	5	0.00	100.00
scaffold977.848	scaffold977	848	F	5	20.00	80.00
scaffold977.966	scaffold977	966	F	9	0.00	100.00
scaffold977.1032	scaffold977	1032	F	3	0.00	100.00
scaffold977.1321	scaffold977	1321	F	5	0.00	100.00
scaffold977.1442	scaffold977	1442	F	4	0.00	100.00
scaffold977.1476	scaffold977	1476	F	4	0.00	100.00
scaffold977.1715	scaffold977	1715	F	4	0.00	100.00
scaffold977.1926	scaffold977	1926	F	3	33.33	66.67
scaffold977.1934	scaffold977	1934	F	6	16.67	83.33
scaffold977.1965	scaffold977	1965	F	4	0.00	100.00
scaffold977.1996	scaffold977	1996	F	4	0.00	100.00
scaffold977.3548	scaffold977	3548	F	5	0.00	100.00
scaffold977.3999	scaffold977	3999	F	3	0.00	100.00
scaffold977.4026	scaffold977	4026	F	7	14.29	85.71
scaffold977.4065	scaffold977	4065	F	6	0.00	100.00
scaffold977.4112	scaffold977	4112	F	5	0.00	100.00
scaffold977.4687	scaffold977	4687	F	18	0.00	100.00
scaffold977.4702	scaffold977	4702	F	28	3.57	96.43
scaffold977.4852	scaffold977	4852	F	46	2.17	97.83
scaffold977.4872	scaffold977	4872	F	4	25.00	75.00
scaffold977.5075	scaffold977	5075	F	15	0.00	100.00
scaffold977.5077	scaffold977	5077	F	26	0.00	100.00
scaffold977.5099	scaffold977	5099	F	26	0.00	100.00
scaffold977.5137	scaffold977	5137	F	3	33.33	66.67
scaffold977.5159	scaffold977	5159	F	14	0.00	100.00
scaffold977.5993	scaffold977	5993	F	4	25.00	75.00
scaffold977.6141	scaffold977	6141	F	7	14.29	85.71
scaffold977.6165	scaffold977	6165	F	3	0.00	100.00
scaffold977.6641	scaffold977	6641	F	3	0.00	100.00
scaffold977.7476	scaffold977	7476	F	3	0.00	100.00
scaffold977.7488	scaffold977	7488	F	3	33.33	66.67
scaffold977.7555	scaffold977	7555	F	5	40.00	60.00
scaffold977.7640	scaffold977	7640	F	4	50.00	50.00
scaffold977.7876	scaffold977	7876	F	4	0.00	100.00
scaffold978.10	scaffold978	10	F	4	25.00	75.00
scaffold978.146	scaffold978	146	F	4	0.00	100.00
scaffold978.159	scaffold978	159	F	8	0.00	100.00
scaffold978.170	scaffold978	170	F	3	0.00	100.00
scaffold978.185	scaffold978	185	F	6	16.67	83.33
scaffold978.190	scaffold978	190	F	15	46.67	53.33
scaffold978.285	scaffold978	285	F	4	0.00	100.00
scaffold978.371	scaffold978	371	F	4	0.00	100.00
scaffold978.391	scaffold978	391	F	14	0.00	100.00
scaffold978.408	scaffold978	408	F	6	0.00	100.00
scaffold978.458	scaffold978	458	F	8	0.00	100.00
scaffold978.476	scaffold978	476	F	13	0.00	100.00
scaffold978.483	scaffold978	483	F	18	0.00	100.00
scaffold978.674	scaffold978	674	F	13	0.00	100.00
scaffold978.1217	scaffold978	1217	F	4	0.00	100.00
scaffold978.1272	scaffold978	1272	F	7	0.00	100.00
scaffold978.1330	scaffold978	1330	F	28	0.00	100.00
scaffold978.1421	scaffold978	1421	F	9	0.00	100.00
scaffold978.1436	scaffold978	1436	F	9	0.00	100.00
scaffold978.1468	scaffold978	1468	F	5	0.00	100.00
scaffold978.1481	scaffold978	1481	F	6	0.00	100.00
scaffold978.1492	scaffold978	1492	F	3	0.00	100.00
scaffold978.1509	scaffold978	1509	F	4	0.00	100.00
scaffold978.1523	scaffold978	1523	F	7	0.00	100.00
scaffold978.1537	scaffold978	1537	F	7	0.00	100.00
scaffold978.1539	scaffold978	1539	F	10	0.00	100.00
scaffold978.1549	scaffold978	1549	F	9	11.11	88.89
scaffold978.1559	scaffold978	1559	F	8	0.00	100.00
scaffold978.1567	scaffold978	1567	F	10	0.00	100.00
scaffold978.1594	scaffold978	1594	F	3	0.00	100.00
scaffold978.1599	scaffold978	1599	F	5	0.00	100.00
scaffold978.1786	scaffold978	1786	F	4	0.00	100.00
scaffold978.1823	scaffold978	1823	F	12	25.00	75.00
scaffold978.1857	scaffold978	1857	F	14	7.14	92.86
scaffold978.1956	scaffold978	1956	F	5	0.00	100.00
scaffold978.2065	scaffold978	2065	F	16	0.00	100.00
scaffold978.2135	scaffold978	2135	F	5	0.00	100.00
scaffold978.2154	scaffold978	2154	F	12	8.33	91.67
scaffold978.2160	scaffold978	2160	F	14	0.00	100.00
scaffold978.2177	scaffold978	2177	F	8	0.00	100.00
scaffold978.2217	scaffold978	2217	F	5	0.00	100.00
scaffold978.2229	scaffold978	2229	F	13	0.00	100.00
scaffold978.2246	scaffold978	2246	F	15	0.00	100.00
scaffold978.2259	scaffold978	2259	F	10	0.00	100.00
scaffold978.2271	scaffold978	2271	F	5	0.00	100.00
scaffold979.16	scaffold979	16	F	6	0.00	100.00
scaffold979.92	scaffold979	92	F	24	0.00	100.00
scaffold979.100	scaffold979	100	F	16	6.25	93.75
scaffold979.135	scaffold979	135	F	9	0.00	100.00
scaffold979.197	scaffold979	197	F	3	0.00	100.00
scaffold979.253	scaffold979	253	F	7	0.00	100.00
scaffold979.274	scaffold979	274	F	6	0.00	100.00
scaffold979.294	scaffold979	294	F	3	0.00	100.00
scaffold979.357	scaffold979	357	F	6	0.00	100.00
scaffold979.378	scaffold979	378	F	7	14.29	85.71
scaffold979.381	scaffold979	381	F	6	0.00	100.00
scaffold979.486	scaffold979	486	F	5	0.00	100.00
scaffold979.542	scaffold979	542	F	3	0.00	100.00
scaffold979.592	scaffold979	592	F	6	0.00	100.00
scaffold979.597	scaffold979	597	F	6	0.00	100.00
scaffold979.625	scaffold979	625	F	10	0.00	100.00
scaffold979.683	scaffold979	683	F	7	0.00	100.00
scaffold979.686	scaffold979	686	F	5	0.00	100.00
scaffold979.1308	scaffold979	1308	F	3	0.00	100.00
scaffold979.1934	scaffold979	1934	F	8	12.50	87.50
scaffold979.1958	scaffold979	1958	F	5	20.00	80.00
scaffold979.1999	scaffold979	1999	F	4	0.00	100.00
scaffold979.2009	scaffold979	2009	F	4	0.00	100.00
scaffold979.2074	scaffold979	2074	F	3	0.00	100.00
scaffold979.2123	scaffold979	2123	F	4	0.00	100.00
scaffold979.2436	scaffold979	2436	F	6	0.00	100.00
scaffold979.3031	scaffold979	3031	F	4	0.00	100.00
scaffold979.3222	scaffold979	3222	F	3	0.00	100.00
scaffold979.3542	scaffold979	3542	F	4	0.00	100.00
scaffold979.3600	scaffold979	3600	F	6	0.00	100.00
scaffold979.3889	scaffold979	3889	F	5	20.00	80.00
scaffold979.4048	scaffold979	4048	F	8	50.00	50.00
scaffold979.4053	scaffold979	4053	F	8	37.50	62.50
scaffold979.4075	scaffold979	4075	F	8	50.00	50.00
scaffold979.4119	scaffold979	4119	F	7	28.57	71.43
scaffold979.4130	scaffold979	4130	F	7	28.57	71.43
scaffold979.4155	scaffold979	4155	F	5	20.00	80.00
scaffold979.4274	scaffold979	4274	F	4	0.00	100.00
scaffold979.4480	scaffold979	4480	F	3	0.00	100.00
scaffold979.4494	scaffold979	4494	F	6	0.00	100.00
scaffold979.4652	scaffold979	4652	F	4	0.00	100.00
scaffold979.4707	scaffold979	4707	F	7	0.00	100.00
scaffold98.43	scaffold98	43	F	10	0.00	100.00
scaffold98.75	scaffold98	75	F	16	0.00	100.00
scaffold98.83	scaffold98	83	F	16	0.00	100.00
scaffold98.383	scaffold98	383	F	8	0.00	100.00
scaffold98.458	scaffold98	458	F	4	0.00	100.00
scaffold98.695	scaffold98	695	F	10	0.00	100.00
scaffold98.827	scaffold98	827	F	4	0.00	100.00
scaffold98.834	scaffold98	834	F	4	0.00	100.00
scaffold98.860	scaffold98	860	F	5	0.00	100.00
scaffold98.927	scaffold98	927	F	5	0.00	100.00
scaffold98.1022	scaffold98	1022	F	3	0.00	100.00
scaffold98.1036	scaffold98	1036	F	4	0.00	100.00
scaffold98.1043	scaffold98	1043	F	3	0.00	100.00
scaffold98.1137	scaffold98	1137	F	5	0.00	100.00
scaffold98.1179	scaffold98	1179	F	5	0.00	100.00
scaffold98.1205	scaffold98	1205	F	4	0.00	100.00
scaffold98.1306	scaffold98	1306	F	4	0.00	100.00
scaffold98.1406	scaffold98	1406	F	4	0.00	100.00
scaffold98.1444	scaffold98	1444	F	5	0.00	100.00
scaffold98.1859	scaffold98	1859	F	3	0.00	100.00
scaffold98.1866	scaffold98	1866	F	5	0.00	100.00
scaffold98.1878	scaffold98	1878	F	3	0.00	100.00
scaffold98.1922	scaffold98	1922	F	3	0.00	100.00
scaffold98.2088	scaffold98	2088	F	7	14.29	85.71
scaffold98.2146	scaffold98	2146	F	3	0.00	100.00
scaffold98.2273	scaffold98	2273	F	4	0.00	100.00
scaffold98.2277	scaffold98	2277	F	3	0.00	100.00
scaffold98.2330	scaffold98	2330	F	3	0.00	100.00
scaffold98.2484	scaffold98	2484	F	8	0.00	100.00
scaffold98.2492	scaffold98	2492	F	8	0.00	100.00
scaffold98.2564	scaffold98	2564	F	4	0.00	100.00
scaffold98.2692	scaffold98	2692	F	3	0.00	100.00
scaffold98.2702	scaffold98	2702	F	3	0.00	100.00
scaffold98.2717	scaffold98	2717	F	4	0.00	100.00
scaffold98.2733	scaffold98	2733	F	5	0.00	100.00
scaffold98.2738	scaffold98	2738	F	4	0.00	100.00
scaffold98.2816	scaffold98	2816	F	7	0.00	100.00
scaffold98.2930	scaffold98	2930	F	4	25.00	75.00
scaffold98.3012	scaffold98	3012	F	3	66.67	33.33
scaffold98.3219	scaffold98	3219	F	4	0.00	100.00
scaffold98.3442	scaffold98	3442	F	4	0.00	100.00
scaffold98.3505	scaffold98	3505	F	3	0.00	100.00
scaffold98.3683	scaffold98	3683	F	3	0.00	100.00
scaffold98.3883	scaffold98	3883	F	3	0.00	100.00
scaffold98.4246	scaffold98	4246	F	3	0.00	100.00
scaffold98.4301	scaffold98	4301	F	4	0.00	100.00
scaffold98.4378	scaffold98	4378	F	3	0.00	100.00
scaffold98.4452	scaffold98	4452	F	7	28.57	71.43
scaffold980.92	scaffold980	92	F	5	0.00	100.00
scaffold980.101	scaffold980	101	F	14	0.00	100.00
scaffold980.138	scaffold980	138	F	3	0.00	100.00
scaffold980.209	scaffold980	209	F	4	25.00	75.00
scaffold980.238	scaffold980	238	F	7	0.00	100.00
scaffold980.255	scaffold980	255	F	16	0.00	100.00
scaffold980.283	scaffold980	283	F	5	0.00	100.00
scaffold980.349	scaffold980	349	F	9	0.00	100.00
scaffold980.368	scaffold980	368	F	5	20.00	80.00
scaffold980.393	scaffold980	393	F	3	33.33	66.67
scaffold980.410	scaffold980	410	F	7	0.00	100.00
scaffold980.538	scaffold980	538	F	6	0.00	100.00
scaffold980.608	scaffold980	608	F	7	0.00	100.00
scaffold980.690	scaffold980	690	F	4	0.00	100.00
scaffold980.697	scaffold980	697	F	6	0.00	100.00
scaffold980.703	scaffold980	703	F	15	6.67	93.33
scaffold980.725	scaffold980	725	F	5	0.00	100.00
scaffold980.736	scaffold980	736	F	7	14.29	85.71
scaffold980.757	scaffold980	757	F	8	12.50	87.50
scaffold980.928	scaffold980	928	F	5	0.00	100.00
scaffold980.951	scaffold980	951	F	9	0.00	100.00
scaffold980.1108	scaffold980	1108	F	6	0.00	100.00
scaffold980.1146	scaffold980	1146	F	4	0.00	100.00
scaffold980.1164	scaffold980	1164	F	3	0.00	100.00
scaffold980.1175	scaffold980	1175	F	4	0.00	100.00
scaffold980.1206	scaffold980	1206	F	7	0.00	100.00
scaffold980.1236	scaffold980	1236	F	4	0.00	100.00
scaffold980.1267	scaffold980	1267	F	7	0.00	100.00
scaffold980.1276	scaffold980	1276	F	4	0.00	100.00
scaffold980.1387	scaffold980	1387	F	7	0.00	100.00
scaffold980.1468	scaffold980	1468	F	5	40.00	60.00
scaffold980.1475	scaffold980	1475	F	4	0.00	100.00
scaffold980.1850	scaffold980	1850	F	15	0.00	100.00
scaffold980.1873	scaffold980	1873	F	6	0.00	100.00
scaffold980.2277	scaffold980	2277	F	3	0.00	100.00
scaffold980.2381	scaffold980	2381	F	3	0.00	100.00
scaffold980.2499	scaffold980	2499	F	4	0.00	100.00
scaffold980.2626	scaffold980	2626	F	7	0.00	100.00
scaffold980.2643	scaffold980	2643	F	7	0.00	100.00
scaffold980.2796	scaffold980	2796	F	5	0.00	100.00
scaffold980.2848	scaffold980	2848	F	4	0.00	100.00
scaffold980.2851	scaffold980	2851	F	12	8.33	91.67
scaffold981.25	scaffold981	25	F	10	0.00	100.00
scaffold981.65	scaffold981	65	F	27	0.00	100.00
scaffold981.256	scaffold981	256	F	8	0.00	100.00
scaffold981.289	scaffold981	289	F	5	0.00	100.00
scaffold981.370	scaffold981	370	F	6	0.00	100.00
scaffold981.430	scaffold981	430	F	8	25.00	75.00
scaffold981.467	scaffold981	467	F	5	0.00	100.00
scaffold981.476	scaffold981	476	F	3	0.00	100.00
scaffold981.486	scaffold981	486	F	9	0.00	100.00
scaffold981.533	scaffold981	533	F	6	16.67	83.33
scaffold981.565	scaffold981	565	F	4	25.00	75.00
scaffold981.604	scaffold981	604	F	7	0.00	100.00
