chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold950.1161	scaffold950	1161	F	3	0.00	100.00
scaffold950.1937	scaffold950	1937	F	4	0.00	100.00
scaffold950.2868	scaffold950	2868	F	4	75.00	25.00
scaffold950.2920	scaffold950	2920	F	3	66.67	33.33
scaffold950.3061	scaffold950	3061	F	3	0.00	100.00
scaffold950.3092	scaffold950	3092	F	3	0.00	100.00
scaffold951.289	scaffold951	289	F	5	0.00	100.00
scaffold951.312	scaffold951	312	F	3	0.00	100.00
scaffold951.689	scaffold951	689	F	3	0.00	100.00
scaffold951.867	scaffold951	867	F	6	0.00	100.00
scaffold951.898	scaffold951	898	F	4	0.00	100.00
scaffold951.1210	scaffold951	1210	F	3	0.00	100.00
scaffold951.1394	scaffold951	1394	F	11	9.09	90.91
scaffold951.1420	scaffold951	1420	F	10	10.00	90.00
scaffold951.1491	scaffold951	1491	F	11	36.36	63.64
scaffold951.1536	scaffold951	1536	F	7	0.00	100.00
scaffold951.1663	scaffold951	1663	F	4	25.00	75.00
scaffold951.1677	scaffold951	1677	F	5	20.00	80.00
scaffold951.2283	scaffold951	2283	F	4	0.00	100.00
scaffold951.2490	scaffold951	2490	F	8	25.00	75.00
scaffold951.3039	scaffold951	3039	F	4	25.00	75.00
scaffold951.3314	scaffold951	3314	F	6	33.33	66.67
scaffold951.3362	scaffold951	3362	F	6	83.33	16.67
scaffold951.3380	scaffold951	3380	F	7	28.57	71.43
scaffold951.3383	scaffold951	3383	F	6	33.33	66.67
scaffold951.3465	scaffold951	3465	F	3	0.00	100.00
scaffold951.3487	scaffold951	3487	F	8	12.50	87.50
scaffold951.3786	scaffold951	3786	F	5	0.00	100.00
scaffold951.4166	scaffold951	4166	F	3	66.67	33.33
scaffold951.4196	scaffold951	4196	F	7	28.57	71.43
scaffold951.4231	scaffold951	4231	F	5	40.00	60.00
scaffold951.4281	scaffold951	4281	F	11	27.27	72.73
scaffold951.4302	scaffold951	4302	F	3	0.00	100.00
scaffold951.4342	scaffold951	4342	F	11	36.36	63.64
scaffold951.4369	scaffold951	4369	F	5	40.00	60.00
scaffold951.4385	scaffold951	4385	F	9	44.44	55.56
scaffold951.4416	scaffold951	4416	F	5	60.00	40.00
scaffold951.4614	scaffold951	4614	F	4	0.00	100.00
scaffold951.4619	scaffold951	4619	F	7	0.00	100.00
scaffold951.4644	scaffold951	4644	F	8	0.00	100.00
scaffold951.4743	scaffold951	4743	F	4	25.00	75.00
scaffold951.4773	scaffold951	4773	F	6	16.67	83.33
scaffold951.4838	scaffold951	4838	F	6	16.67	83.33
scaffold951.4887	scaffold951	4887	F	3	66.67	33.33
scaffold951.5138	scaffold951	5138	F	4	0.00	100.00
scaffold951.5411	scaffold951	5411	F	5	0.00	100.00
scaffold951.5476	scaffold951	5476	F	6	0.00	100.00
scaffold951.5905	scaffold951	5905	F	5	40.00	60.00
scaffold951.5929	scaffold951	5929	F	6	0.00	100.00
scaffold951.5989	scaffold951	5989	F	5	20.00	80.00
scaffold951.6276	scaffold951	6276	F	3	100.00	0.00
scaffold951.6631	scaffold951	6631	F	3	33.33	66.67
scaffold951.6646	scaffold951	6646	F	5	20.00	80.00
scaffold951.6650	scaffold951	6650	F	6	16.67	83.33
scaffold951.6823	scaffold951	6823	F	4	50.00	50.00
scaffold951.6857	scaffold951	6857	F	3	0.00	100.00
scaffold952.28	scaffold952	28	F	6	0.00	100.00
scaffold952.44	scaffold952	44	F	12	0.00	100.00
scaffold952.100	scaffold952	100	F	3	0.00	100.00
scaffold952.395	scaffold952	395	F	5	40.00	60.00
scaffold952.413	scaffold952	413	F	8	12.50	87.50
scaffold952.454	scaffold952	454	F	3	0.00	100.00
scaffold952.488	scaffold952	488	F	6	0.00	100.00
scaffold952.620	scaffold952	620	F	7	14.29	85.71
scaffold952.656	scaffold952	656	F	4	0.00	100.00
scaffold952.891	scaffold952	891	F	6	0.00	100.00
scaffold952.930	scaffold952	930	F	6	16.67	83.33
scaffold954.28	scaffold954	28	F	6	0.00	100.00
scaffold954.33	scaffold954	33	F	10	0.00	100.00
scaffold954.81	scaffold954	81	F	13	7.69	92.31
scaffold954.136	scaffold954	136	F	10	20.00	80.00
scaffold954.150	scaffold954	150	F	4	0.00	100.00
scaffold954.154	scaffold954	154	F	9	22.22	77.78
scaffold954.205	scaffold954	205	F	5	0.00	100.00
scaffold954.461	scaffold954	461	F	4	0.00	100.00
scaffold954.500	scaffold954	500	F	4	0.00	100.00
scaffold954.505	scaffold954	505	F	6	0.00	100.00
scaffold954.533	scaffold954	533	F	9	11.11	88.89
scaffold954.555	scaffold954	555	F	8	12.50	87.50
scaffold954.597	scaffold954	597	F	5	40.00	60.00
scaffold954.609	scaffold954	609	F	5	0.00	100.00
scaffold954.613	scaffold954	613	F	3	0.00	100.00
scaffold954.625	scaffold954	625	F	6	0.00	100.00
scaffold954.885	scaffold954	885	F	4	0.00	100.00
scaffold954.974	scaffold954	974	F	6	0.00	100.00
scaffold954.1129	scaffold954	1129	F	3	0.00	100.00
scaffold954.1132	scaffold954	1132	F	4	0.00	100.00
scaffold954.1136	scaffold954	1136	F	7	0.00	100.00
scaffold954.1229	scaffold954	1229	F	3	0.00	100.00
scaffold954.1284	scaffold954	1284	F	3	0.00	100.00
scaffold954.1304	scaffold954	1304	F	4	25.00	75.00
scaffold954.1683	scaffold954	1683	F	3	0.00	100.00
scaffold954.1964	scaffold954	1964	F	6	16.67	83.33
scaffold954.1995	scaffold954	1995	F	4	0.00	100.00
scaffold954.2011	scaffold954	2011	F	4	0.00	100.00
scaffold954.2039	scaffold954	2039	F	3	0.00	100.00
scaffold954.2119	scaffold954	2119	F	9	0.00	100.00
scaffold954.2216	scaffold954	2216	F	3	66.67	33.33
scaffold954.2284	scaffold954	2284	F	5	0.00	100.00
scaffold954.2292	scaffold954	2292	F	3	0.00	100.00
scaffold954.2295	scaffold954	2295	F	3	0.00	100.00
scaffold954.2301	scaffold954	2301	F	8	0.00	100.00
scaffold954.2361	scaffold954	2361	F	3	0.00	100.00
scaffold954.2375	scaffold954	2375	F	5	0.00	100.00
scaffold954.2549	scaffold954	2549	F	4	0.00	100.00
scaffold954.2592	scaffold954	2592	F	3	0.00	100.00
scaffold954.2610	scaffold954	2610	F	3	0.00	100.00
scaffold954.2643	scaffold954	2643	F	3	0.00	100.00
scaffold955.32	scaffold955	32	F	12	0.00	100.00
scaffold955.241	scaffold955	241	F	4	0.00	100.00
scaffold955.259	scaffold955	259	F	3	0.00	100.00
scaffold955.291	scaffold955	291	F	3	0.00	100.00
scaffold955.301	scaffold955	301	F	5	0.00	100.00
scaffold955.324	scaffold955	324	F	7	0.00	100.00
scaffold955.328	scaffold955	328	F	6	16.67	83.33
scaffold955.331	scaffold955	331	F	8	0.00	100.00
scaffold955.441	scaffold955	441	F	9	0.00	100.00
scaffold955.453	scaffold955	453	F	8	0.00	100.00
scaffold955.465	scaffold955	465	F	6	0.00	100.00
scaffold955.472	scaffold955	472	F	6	0.00	100.00
scaffold955.474	scaffold955	474	F	8	0.00	100.00
scaffold955.559	scaffold955	559	F	7	0.00	100.00
scaffold955.690	scaffold955	690	F	4	0.00	100.00
scaffold955.789	scaffold955	789	F	3	0.00	100.00
scaffold955.792	scaffold955	792	F	5	40.00	60.00
scaffold955.801	scaffold955	801	F	5	0.00	100.00
scaffold955.814	scaffold955	814	F	3	33.33	66.67
scaffold955.838	scaffold955	838	F	4	0.00	100.00
scaffold955.845	scaffold955	845	F	4	0.00	100.00
scaffold955.852	scaffold955	852	F	4	0.00	100.00
scaffold955.864	scaffold955	864	F	6	0.00	100.00
scaffold955.868	scaffold955	868	F	4	0.00	100.00
scaffold955.875	scaffold955	875	F	3	0.00	100.00
scaffold955.984	scaffold955	984	F	5	0.00	100.00
scaffold955.2458	scaffold955	2458	F	4	0.00	100.00
scaffold955.2566	scaffold955	2566	F	6	0.00	100.00
scaffold955.2672	scaffold955	2672	F	3	0.00	100.00
scaffold955.3456	scaffold955	3456	F	5	0.00	100.00
scaffold955.3472	scaffold955	3472	F	4	0.00	100.00
scaffold955.3477	scaffold955	3477	F	4	0.00	100.00
scaffold955.3496	scaffold955	3496	F	4	0.00	100.00
scaffold955.3499	scaffold955	3499	F	3	0.00	100.00
scaffold955.4225	scaffold955	4225	F	3	0.00	100.00
scaffold955.4576	scaffold955	4576	F	3	0.00	100.00
scaffold955.4598	scaffold955	4598	F	3	0.00	100.00
scaffold955.4689	scaffold955	4689	F	3	0.00	100.00
scaffold955.4746	scaffold955	4746	F	3	33.33	66.67
scaffold955.4912	scaffold955	4912	F	3	0.00	100.00
scaffold955.4914	scaffold955	4914	F	3	0.00	100.00
scaffold955.4947	scaffold955	4947	F	3	0.00	100.00
scaffold955.5015	scaffold955	5015	F	3	0.00	100.00
scaffold955.5395	scaffold955	5395	F	8	0.00	100.00
scaffold955.6026	scaffold955	6026	F	8	0.00	100.00
scaffold955.6030	scaffold955	6030	F	4	0.00	100.00
scaffold955.6035	scaffold955	6035	F	5	20.00	80.00
scaffold956.29	scaffold956	29	F	9	0.00	100.00
scaffold956.67	scaffold956	67	F	11	27.27	72.73
scaffold956.110	scaffold956	110	F	17	0.00	100.00
scaffold956.129	scaffold956	129	F	21	0.00	100.00
scaffold956.215	scaffold956	215	F	4	0.00	100.00
scaffold956.313	scaffold956	313	F	8	0.00	100.00
scaffold956.371	scaffold956	371	F	17	0.00	100.00
scaffold956.374	scaffold956	374	F	16	0.00	100.00
scaffold956.382	scaffold956	382	F	8	0.00	100.00
scaffold956.384	scaffold956	384	F	23	0.00	100.00
scaffold956.399	scaffold956	399	F	7	0.00	100.00
scaffold956.406	scaffold956	406	F	11	0.00	100.00
scaffold956.451	scaffold956	451	F	7	0.00	100.00
scaffold956.458	scaffold956	458	F	8	12.50	87.50
scaffold956.504	scaffold956	504	F	4	0.00	100.00
scaffold956.516	scaffold956	516	F	3	0.00	100.00
scaffold956.571	scaffold956	571	F	6	16.67	83.33
scaffold956.764	scaffold956	764	F	9	0.00	100.00
scaffold956.1196	scaffold956	1196	F	3	0.00	100.00
scaffold956.1223	scaffold956	1223	F	4	0.00	100.00
scaffold956.1227	scaffold956	1227	F	3	0.00	100.00
scaffold956.1239	scaffold956	1239	F	3	0.00	100.00
scaffold956.1298	scaffold956	1298	F	3	33.33	66.67
scaffold956.1310	scaffold956	1310	F	5	0.00	100.00
scaffold956.1321	scaffold956	1321	F	3	0.00	100.00
scaffold956.1501	scaffold956	1501	F	3	0.00	100.00
scaffold956.1523	scaffold956	1523	F	4	0.00	100.00
scaffold956.1563	scaffold956	1563	F	3	0.00	100.00
scaffold956.1752	scaffold956	1752	F	8	0.00	100.00
scaffold956.1760	scaffold956	1760	F	9	0.00	100.00
scaffold956.1763	scaffold956	1763	F	7	0.00	100.00
scaffold956.1790	scaffold956	1790	F	3	0.00	100.00
scaffold956.1866	scaffold956	1866	F	7	0.00	100.00
scaffold956.1869	scaffold956	1869	F	7	0.00	100.00
scaffold956.1927	scaffold956	1927	F	6	0.00	100.00
scaffold956.1935	scaffold956	1935	F	3	0.00	100.00
scaffold956.1993	scaffold956	1993	F	3	0.00	100.00
scaffold956.2006	scaffold956	2006	F	4	0.00	100.00
scaffold956.2010	scaffold956	2010	F	3	0.00	100.00
scaffold956.2059	scaffold956	2059	F	6	0.00	100.00
scaffold956.2064	scaffold956	2064	F	5	0.00	100.00
scaffold956.2078	scaffold956	2078	F	3	0.00	100.00
scaffold956.2100	scaffold956	2100	F	5	0.00	100.00
scaffold956.2103	scaffold956	2103	F	6	0.00	100.00
scaffold956.2111	scaffold956	2111	F	6	0.00	100.00
scaffold956.2118	scaffold956	2118	F	3	0.00	100.00
scaffold956.2124	scaffold956	2124	F	3	0.00	100.00
scaffold956.2131	scaffold956	2131	F	6	0.00	100.00
scaffold956.2190	scaffold956	2190	F	5	0.00	100.00
scaffold956.2214	scaffold956	2214	F	5	0.00	100.00
scaffold956.2221	scaffold956	2221	F	3	0.00	100.00
scaffold956.2264	scaffold956	2264	F	6	0.00	100.00
scaffold956.2311	scaffold956	2311	F	5	0.00	100.00
scaffold956.2326	scaffold956	2326	F	6	0.00	100.00
scaffold956.2330	scaffold956	2330	F	6	0.00	100.00
scaffold956.2334	scaffold956	2334	F	4	0.00	100.00
scaffold956.2361	scaffold956	2361	F	3	0.00	100.00
scaffold956.2610	scaffold956	2610	F	4	50.00	50.00
scaffold956.3740	scaffold956	3740	F	3	0.00	100.00
scaffold956.3763	scaffold956	3763	F	3	0.00	100.00
scaffold956.3772	scaffold956	3772	F	9	0.00	100.00
scaffold956.4264	scaffold956	4264	F	5	0.00	100.00
scaffold956.4326	scaffold956	4326	F	3	0.00	100.00
scaffold956.4331	scaffold956	4331	F	3	0.00	100.00
scaffold956.4435	scaffold956	4435	F	3	0.00	100.00
scaffold956.4518	scaffold956	4518	F	4	0.00	100.00
scaffold956.4587	scaffold956	4587	F	3	0.00	100.00
scaffold956.4605	scaffold956	4605	F	4	0.00	100.00
scaffold956.4776	scaffold956	4776	F	5	0.00	100.00
scaffold956.5147	scaffold956	5147	F	4	0.00	100.00
scaffold956.5171	scaffold956	5171	F	10	0.00	100.00
scaffold956.5271	scaffold956	5271	F	3	0.00	100.00
scaffold956.5634	scaffold956	5634	F	3	0.00	100.00
scaffold956.5714	scaffold956	5714	F	3	0.00	100.00
scaffold956.6159	scaffold956	6159	F	5	0.00	100.00
scaffold956.8848	scaffold956	8848	F	3	0.00	100.00
scaffold956.8854	scaffold956	8854	F	3	0.00	100.00
scaffold956.8858	scaffold956	8858	F	4	0.00	100.00
scaffold956.9027	scaffold956	9027	F	4	0.00	100.00
scaffold957.107	scaffold957	107	F	10	0.00	100.00
scaffold957.188	scaffold957	188	F	5	0.00	100.00
scaffold957.251	scaffold957	251	F	3	0.00	100.00
scaffold957.260	scaffold957	260	F	5	0.00	100.00
scaffold957.271	scaffold957	271	F	4	0.00	100.00
scaffold957.611	scaffold957	611	F	8	0.00	100.00
scaffold957.613	scaffold957	613	F	8	0.00	100.00
scaffold957.627	scaffold957	627	F	7	0.00	100.00
scaffold957.635	scaffold957	635	F	4	0.00	100.00
scaffold958.49	scaffold958	49	F	10	0.00	100.00
scaffold958.83	scaffold958	83	F	4	0.00	100.00
scaffold958.93	scaffold958	93	F	4	25.00	75.00
scaffold958.127	scaffold958	127	F	14	14.29	85.71
scaffold958.145	scaffold958	145	F	21	0.00	100.00
scaffold958.150	scaffold958	150	F	6	0.00	100.00
scaffold958.174	scaffold958	174	F	8	0.00	100.00
scaffold958.188	scaffold958	188	F	5	0.00	100.00
scaffold958.192	scaffold958	192	F	14	0.00	100.00
scaffold958.195	scaffold958	195	F	7	0.00	100.00
scaffold958.1255	scaffold958	1255	F	7	0.00	100.00
scaffold958.1329	scaffold958	1329	F	7	0.00	100.00
scaffold958.1335	scaffold958	1335	F	8	12.50	87.50
scaffold958.1339	scaffold958	1339	F	3	0.00	100.00
scaffold958.1553	scaffold958	1553	F	6	0.00	100.00
scaffold958.1561	scaffold958	1561	F	6	16.67	83.33
scaffold958.1664	scaffold958	1664	F	4	0.00	100.00
scaffold958.1688	scaffold958	1688	F	5	0.00	100.00
scaffold958.1695	scaffold958	1695	F	4	0.00	100.00
scaffold958.1905	scaffold958	1905	F	10	0.00	100.00
scaffold958.2134	scaffold958	2134	F	6	0.00	100.00
scaffold958.2248	scaffold958	2248	F	38	0.00	100.00
scaffold958.2263	scaffold958	2263	F	29	6.90	93.10
scaffold958.2270	scaffold958	2270	F	4	0.00	100.00
scaffold958.2276	scaffold958	2276	F	22	9.09	90.91
scaffold958.2282	scaffold958	2282	F	4	0.00	100.00
scaffold958.2293	scaffold958	2293	F	3	0.00	100.00
scaffold958.2360	scaffold958	2360	F	4	0.00	100.00
scaffold958.2419	scaffold958	2419	F	3	0.00	100.00
scaffold958.2451	scaffold958	2451	F	5	0.00	100.00
scaffold958.2607	scaffold958	2607	F	23	0.00	100.00
scaffold958.2630	scaffold958	2630	F	3	33.33	66.67
scaffold958.3032	scaffold958	3032	F	4	0.00	100.00
scaffold958.3153	scaffold958	3153	F	11	54.55	45.45
scaffold958.3160	scaffold958	3160	F	6	83.33	16.67
scaffold958.3395	scaffold958	3395	F	8	0.00	100.00
scaffold958.3420	scaffold958	3420	F	5	20.00	80.00
scaffold958.3744	scaffold958	3744	F	8	0.00	100.00
scaffold958.3822	scaffold958	3822	F	4	0.00	100.00
scaffold958.3924	scaffold958	3924	F	37	0.00	100.00
scaffold958.4281	scaffold958	4281	F	3	66.67	33.33
scaffold958.4286	scaffold958	4286	F	3	33.33	66.67
scaffold958.4303	scaffold958	4303	F	5	20.00	80.00
scaffold958.4489	scaffold958	4489	F	8	0.00	100.00
scaffold958.4757	scaffold958	4757	F	6	0.00	100.00
scaffold958.4828	scaffold958	4828	F	4	0.00	100.00
scaffold958.4935	scaffold958	4935	F	3	0.00	100.00
scaffold958.5047	scaffold958	5047	F	12	0.00	100.00
scaffold958.5115	scaffold958	5115	F	22	9.09	90.91
scaffold958.5139	scaffold958	5139	F	28	7.14	92.86
scaffold958.5145	scaffold958	5145	F	20	10.00	90.00
scaffold958.5277	scaffold958	5277	F	4	25.00	75.00
scaffold958.6142	scaffold958	6142	F	3	100.00	0.00
scaffold958.6779	scaffold958	6779	F	3	0.00	100.00
scaffold958.7932	scaffold958	7932	F	6	16.67	83.33
scaffold958.7939	scaffold958	7939	F	9	11.11	88.89
scaffold958.8479	scaffold958	8479	F	4	0.00	100.00
scaffold958.9350	scaffold958	9350	F	3	66.67	33.33
scaffold958.9365	scaffold958	9365	F	5	100.00	0.00
scaffold958.9370	scaffold958	9370	F	11	63.64	36.36
scaffold958.9374	scaffold958	9374	F	10	90.00	10.00
scaffold958.9404	scaffold958	9404	F	9	77.78	22.22
scaffold958.9409	scaffold958	9409	F	16	56.25	43.75
scaffold958.9413	scaffold958	9413	F	16	62.50	37.50
scaffold958.9449	scaffold958	9449	F	41	87.80	12.20
scaffold958.9466	scaffold958	9466	F	35	85.71	14.29
scaffold958.9483	scaffold958	9483	F	33	96.97	3.03
scaffold959.32	scaffold959	32	F	9	11.11	88.89
scaffold959.154	scaffold959	154	F	14	0.00	100.00
scaffold959.421	scaffold959	421	F	6	0.00	100.00
scaffold959.463	scaffold959	463	F	5	0.00	100.00
scaffold959.519	scaffold959	519	F	16	0.00	100.00
scaffold959.548	scaffold959	548	F	3	0.00	100.00
scaffold959.604	scaffold959	604	F	3	0.00	100.00
scaffold959.737	scaffold959	737	F	3	0.00	100.00
scaffold959.2820	scaffold959	2820	F	4	0.00	100.00
scaffold959.2825	scaffold959	2825	F	3	0.00	100.00
scaffold959.2851	scaffold959	2851	F	3	0.00	100.00
scaffold959.3823	scaffold959	3823	F	10	10.00	90.00
scaffold959.3825	scaffold959	3825	F	10	10.00	90.00
scaffold959.3856	scaffold959	3856	F	22	13.64	86.36
scaffold959.3858	scaffold959	3858	F	9	11.11	88.89
scaffold959.3870	scaffold959	3870	F	8	25.00	75.00
scaffold959.3889	scaffold959	3889	F	4	0.00	100.00
scaffold959.4235	scaffold959	4235	F	6	0.00	100.00
scaffold959.4967	scaffold959	4967	F	4	0.00	100.00
scaffold959.4992	scaffold959	4992	F	5	0.00	100.00
scaffold959.5828	scaffold959	5828	F	5	0.00	100.00
scaffold959.5851	scaffold959	5851	F	3	0.00	100.00
scaffold959.9260	scaffold959	9260	F	4	0.00	100.00
scaffold96.57	scaffold96	57	F	3	33.33	66.67
scaffold96.344	scaffold96	344	F	6	0.00	100.00
scaffold96.371	scaffold96	371	F	14	7.14	92.86
scaffold96.381	scaffold96	381	F	21	4.76	95.24
scaffold96.383	scaffold96	383	F	10	10.00	90.00
scaffold96.409	scaffold96	409	F	13	23.08	76.92
scaffold96.429	scaffold96	429	F	8	25.00	75.00
scaffold96.432	scaffold96	432	F	11	27.27	72.73
scaffold96.454	scaffold96	454	F	8	25.00	75.00
scaffold96.475	scaffold96	475	F	10	20.00	80.00
scaffold96.530	scaffold96	530	F	8	0.00	100.00
scaffold96.553	scaffold96	553	F	5	0.00	100.00
scaffold96.1015	scaffold96	1015	F	3	33.33	66.67
scaffold96.1038	scaffold96	1038	F	7	28.57	71.43
scaffold96.1050	scaffold96	1050	F	6	33.33	66.67
scaffold96.1128	scaffold96	1128	F	6	33.33	66.67
scaffold96.1210	scaffold96	1210	F	8	0.00	100.00
scaffold96.1226	scaffold96	1226	F	6	0.00	100.00
scaffold96.1275	scaffold96	1275	F	3	0.00	100.00
scaffold96.1740	scaffold96	1740	F	4	25.00	75.00
scaffold96.2038	scaffold96	2038	F	4	75.00	25.00
scaffold96.2064	scaffold96	2064	F	7	71.43	28.57
scaffold96.2080	scaffold96	2080	F	5	100.00	0.00
scaffold96.2129	scaffold96	2129	F	5	20.00	80.00
scaffold96.2154	scaffold96	2154	F	3	0.00	100.00
scaffold96.2699	scaffold96	2699	F	3	0.00	100.00
scaffold96.2759	scaffold96	2759	F	4	25.00	75.00
scaffold96.2771	scaffold96	2771	F	5	40.00	60.00
scaffold96.3186	scaffold96	3186	F	4	0.00	100.00
scaffold960.14	scaffold960	14	F	8	25.00	75.00
scaffold960.157	scaffold960	157	F	15	0.00	100.00
scaffold960.199	scaffold960	199	F	13	0.00	100.00
scaffold960.213	scaffold960	213	F	8	0.00	100.00
scaffold960.263	scaffold960	263	F	9	0.00	100.00
scaffold960.307	scaffold960	307	F	13	0.00	100.00
scaffold960.353	scaffold960	353	F	6	16.67	83.33
scaffold960.369	scaffold960	369	F	3	0.00	100.00
scaffold960.427	scaffold960	427	F	7	0.00	100.00
scaffold960.825	scaffold960	825	F	8	12.50	87.50
scaffold960.904	scaffold960	904	F	4	0.00	100.00
scaffold960.926	scaffold960	926	F	7	0.00	100.00
scaffold960.942	scaffold960	942	F	4	0.00	100.00
scaffold960.1011	scaffold960	1011	F	4	0.00	100.00
scaffold960.1055	scaffold960	1055	F	5	0.00	100.00
scaffold960.1072	scaffold960	1072	F	5	0.00	100.00
scaffold960.1098	scaffold960	1098	F	9	11.11	88.89
scaffold960.1107	scaffold960	1107	F	5	0.00	100.00
scaffold960.1145	scaffold960	1145	F	3	0.00	100.00
scaffold960.1150	scaffold960	1150	F	6	0.00	100.00
scaffold960.1181	scaffold960	1181	F	9	0.00	100.00
scaffold960.1195	scaffold960	1195	F	5	0.00	100.00
scaffold960.1197	scaffold960	1197	F	5	0.00	100.00
scaffold960.1267	scaffold960	1267	F	15	0.00	100.00
scaffold960.1280	scaffold960	1280	F	4	0.00	100.00
scaffold960.1282	scaffold960	1282	F	16	0.00	100.00
scaffold960.1454	scaffold960	1454	F	6	0.00	100.00
scaffold960.1457	scaffold960	1457	F	8	37.50	62.50
scaffold960.1557	scaffold960	1557	F	3	0.00	100.00
scaffold960.1569	scaffold960	1569	F	3	0.00	100.00
scaffold960.1573	scaffold960	1573	F	4	0.00	100.00
scaffold960.1610	scaffold960	1610	F	8	0.00	100.00
scaffold960.1788	scaffold960	1788	F	4	0.00	100.00
scaffold960.1813	scaffold960	1813	F	4	25.00	75.00
scaffold961.16	scaffold961	16	F	4	0.00	100.00
scaffold961.224	scaffold961	224	F	4	0.00	100.00
scaffold961.230	scaffold961	230	F	14	0.00	100.00
scaffold961.342	scaffold961	342	F	9	0.00	100.00
scaffold961.373	scaffold961	373	F	8	0.00	100.00
scaffold961.1403	scaffold961	1403	F	4	25.00	75.00
scaffold961.1410	scaffold961	1410	F	6	0.00	100.00
scaffold961.1419	scaffold961	1419	F	10	0.00	100.00
scaffold961.1437	scaffold961	1437	F	6	16.67	83.33
scaffold961.1715	scaffold961	1715	F	3	0.00	100.00
scaffold961.2461	scaffold961	2461	F	3	0.00	100.00
scaffold961.2465	scaffold961	2465	F	3	66.67	33.33
scaffold961.2495	scaffold961	2495	F	4	0.00	100.00
scaffold961.2562	scaffold961	2562	F	3	33.33	66.67
scaffold961.2567	scaffold961	2567	F	3	33.33	66.67
scaffold961.2569	scaffold961	2569	F	3	66.67	33.33
scaffold962.49	scaffold962	49	F	21	0.00	100.00
scaffold962.548	scaffold962	548	F	18	0.00	100.00
scaffold962.551	scaffold962	551	F	18	0.00	100.00
scaffold962.580	scaffold962	580	F	7	0.00	100.00
scaffold962.603	scaffold962	603	F	5	0.00	100.00
scaffold962.612	scaffold962	612	F	7	0.00	100.00
scaffold962.653	scaffold962	653	F	7	0.00	100.00
scaffold962.661	scaffold962	661	F	7	28.57	71.43
scaffold962.671	scaffold962	671	F	5	0.00	100.00
scaffold962.796	scaffold962	796	F	7	0.00	100.00
scaffold962.849	scaffold962	849	F	3	0.00	100.00
scaffold962.890	scaffold962	890	F	7	0.00	100.00
scaffold962.911	scaffold962	911	F	5	0.00	100.00
scaffold962.966	scaffold962	966	F	6	0.00	100.00
scaffold962.973	scaffold962	973	F	7	14.29	85.71
scaffold963.66	scaffold963	66	F	8	0.00	100.00
scaffold963.149	scaffold963	149	F	5	0.00	100.00
scaffold963.156	scaffold963	156	F	4	0.00	100.00
scaffold963.161	scaffold963	161	F	6	0.00	100.00
scaffold963.310	scaffold963	310	F	6	16.67	83.33
scaffold963.715	scaffold963	715	F	3	33.33	66.67
scaffold963.762	scaffold963	762	F	7	0.00	100.00
scaffold963.782	scaffold963	782	F	4	0.00	100.00
scaffold963.795	scaffold963	795	F	3	0.00	100.00
scaffold963.936	scaffold963	936	F	4	0.00	100.00
scaffold963.953	scaffold963	953	F	7	0.00	100.00
scaffold963.994	scaffold963	994	F	19	0.00	100.00
scaffold963.1010	scaffold963	1010	F	5	0.00	100.00
scaffold963.1014	scaffold963	1014	F	3	0.00	100.00
scaffold963.1070	scaffold963	1070	F	3	0.00	100.00
scaffold963.1174	scaffold963	1174	F	6	0.00	100.00
scaffold963.1197	scaffold963	1197	F	3	33.33	66.67
scaffold963.1211	scaffold963	1211	F	8	0.00	100.00
scaffold963.1292	scaffold963	1292	F	7	0.00	100.00
scaffold963.1462	scaffold963	1462	F	5	0.00	100.00
scaffold963.1503	scaffold963	1503	F	6	16.67	83.33
scaffold963.1564	scaffold963	1564	F	3	0.00	100.00
scaffold963.1595	scaffold963	1595	F	4	0.00	100.00
scaffold963.1636	scaffold963	1636	F	4	0.00	100.00
scaffold963.1646	scaffold963	1646	F	6	0.00	100.00
scaffold963.1744	scaffold963	1744	F	4	0.00	100.00
scaffold963.1862	scaffold963	1862	F	7	0.00	100.00
scaffold963.1867	scaffold963	1867	F	5	0.00	100.00
scaffold963.1908	scaffold963	1908	F	3	0.00	100.00
scaffold963.1982	scaffold963	1982	F	5	0.00	100.00
scaffold963.2063	scaffold963	2063	F	4	0.00	100.00
scaffold963.2088	scaffold963	2088	F	4	0.00	100.00
scaffold963.2097	scaffold963	2097	F	5	0.00	100.00
scaffold963.2165	scaffold963	2165	F	4	0.00	100.00
scaffold963.2252	scaffold963	2252	F	3	0.00	100.00
scaffold963.2267	scaffold963	2267	F	3	0.00	100.00
scaffold963.2270	scaffold963	2270	F	4	0.00	100.00
scaffold963.2275	scaffold963	2275	F	5	0.00	100.00
scaffold963.2297	scaffold963	2297	F	6	0.00	100.00
scaffold963.2300	scaffold963	2300	F	5	0.00	100.00
scaffold963.4970	scaffold963	4970	F	4	0.00	100.00
scaffold963.4973	scaffold963	4973	F	3	0.00	100.00
scaffold963.4983	scaffold963	4983	F	3	0.00	100.00
scaffold963.5053	scaffold963	5053	F	3	0.00	100.00
scaffold963.5157	scaffold963	5157	F	3	0.00	100.00
scaffold963.5171	scaffold963	5171	F	6	33.33	66.67
scaffold963.5173	scaffold963	5173	F	6	33.33	66.67
scaffold963.5200	scaffold963	5200	F	4	50.00	50.00
scaffold963.5212	scaffold963	5212	F	4	0.00	100.00
