chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold818.3644	scaffold818	3644	F	7	0.00	100.00
scaffold818.3650	scaffold818	3650	F	6	0.00	100.00
scaffold818.3653	scaffold818	3653	F	5	0.00	100.00
scaffold818.3741	scaffold818	3741	F	3	0.00	100.00
scaffold818.3744	scaffold818	3744	F	3	0.00	100.00
scaffold818.3759	scaffold818	3759	F	3	0.00	100.00
scaffold818.3765	scaffold818	3765	F	4	0.00	100.00
scaffold818.4074	scaffold818	4074	F	4	0.00	100.00
scaffold818.4094	scaffold818	4094	F	3	0.00	100.00
scaffold818.4263	scaffold818	4263	F	3	0.00	100.00
scaffold818.4310	scaffold818	4310	F	4	0.00	100.00
scaffold818.4672	scaffold818	4672	F	4	0.00	100.00
scaffold818.4814	scaffold818	4814	F	3	0.00	100.00
scaffold818.5224	scaffold818	5224	F	3	33.33	66.67
scaffold818.5235	scaffold818	5235	F	3	33.33	66.67
scaffold818.5273	scaffold818	5273	F	3	0.00	100.00
scaffold818.5300	scaffold818	5300	F	3	0.00	100.00
scaffold818.5638	scaffold818	5638	F	3	33.33	66.67
scaffold818.5654	scaffold818	5654	F	3	33.33	66.67
scaffold818.5668	scaffold818	5668	F	4	25.00	75.00
scaffold818.6133	scaffold818	6133	F	3	0.00	100.00
scaffold818.6394	scaffold818	6394	F	3	0.00	100.00
scaffold818.6411	scaffold818	6411	F	3	0.00	100.00
scaffold818.6528	scaffold818	6528	F	7	0.00	100.00
scaffold818.7903	scaffold818	7903	F	3	0.00	100.00
scaffold818.7992	scaffold818	7992	F	3	0.00	100.00
scaffold818.8285	scaffold818	8285	F	4	0.00	100.00
scaffold818.8325	scaffold818	8325	F	3	0.00	100.00
scaffold818.8961	scaffold818	8961	F	4	0.00	100.00
scaffold818.10427	scaffold818	10427	F	4	0.00	100.00
scaffold818.10791	scaffold818	10791	F	3	0.00	100.00
scaffold818.11089	scaffold818	11089	F	3	33.33	66.67
scaffold818.11421	scaffold818	11421	F	3	0.00	100.00
scaffold818.12761	scaffold818	12761	F	5	0.00	100.00
scaffold818.12778	scaffold818	12778	F	4	0.00	100.00
scaffold819.61	scaffold819	61	F	8	12.50	87.50
scaffold819.103	scaffold819	103	F	5	0.00	100.00
scaffold819.106	scaffold819	106	F	6	0.00	100.00
scaffold819.182	scaffold819	182	F	4	25.00	75.00
scaffold819.205	scaffold819	205	F	5	0.00	100.00
scaffold819.279	scaffold819	279	F	4	0.00	100.00
scaffold819.298	scaffold819	298	F	3	0.00	100.00
scaffold819.323	scaffold819	323	F	5	0.00	100.00
scaffold819.508	scaffold819	508	F	5	0.00	100.00
scaffold819.517	scaffold819	517	F	9	0.00	100.00
scaffold819.542	scaffold819	542	F	3	0.00	100.00
scaffold819.545	scaffold819	545	F	3	0.00	100.00
scaffold819.761	scaffold819	761	F	4	0.00	100.00
scaffold819.796	scaffold819	796	F	5	20.00	80.00
scaffold819.841	scaffold819	841	F	3	0.00	100.00
scaffold819.906	scaffold819	906	F	7	14.29	85.71
scaffold819.910	scaffold819	910	F	5	0.00	100.00
scaffold819.930	scaffold819	930	F	4	0.00	100.00
scaffold819.939	scaffold819	939	F	5	0.00	100.00
scaffold819.983	scaffold819	983	F	3	0.00	100.00
scaffold819.997	scaffold819	997	F	6	0.00	100.00
scaffold819.1013	scaffold819	1013	F	7	0.00	100.00
scaffold819.1069	scaffold819	1069	F	3	0.00	100.00
scaffold819.1179	scaffold819	1179	F	3	0.00	100.00
scaffold819.1226	scaffold819	1226	F	4	0.00	100.00
scaffold819.1412	scaffold819	1412	F	3	0.00	100.00
scaffold819.1415	scaffold819	1415	F	3	0.00	100.00
scaffold819.2340	scaffold819	2340	F	4	0.00	100.00
scaffold819.2407	scaffold819	2407	F	4	0.00	100.00
scaffold819.2460	scaffold819	2460	F	3	0.00	100.00
scaffold819.2465	scaffold819	2465	F	4	0.00	100.00
scaffold819.2543	scaffold819	2543	F	5	0.00	100.00
scaffold819.3816	scaffold819	3816	F	4	0.00	100.00
scaffold819.4742	scaffold819	4742	F	3	0.00	100.00
scaffold819.4865	scaffold819	4865	F	6	33.33	66.67
scaffold819.4955	scaffold819	4955	F	6	0.00	100.00
scaffold819.4989	scaffold819	4989	F	9	11.11	88.89
scaffold819.4992	scaffold819	4992	F	7	14.29	85.71
scaffold82.23	scaffold82	23	F	3	0.00	100.00
scaffold82.28	scaffold82	28	F	11	0.00	100.00
scaffold82.43	scaffold82	43	F	18	0.00	100.00
scaffold82.71	scaffold82	71	F	14	0.00	100.00
scaffold82.277	scaffold82	277	F	12	8.33	91.67
scaffold82.341	scaffold82	341	F	7	28.57	71.43
scaffold82.457	scaffold82	457	F	6	0.00	100.00
scaffold82.463	scaffold82	463	F	3	0.00	100.00
scaffold82.474	scaffold82	474	F	3	0.00	100.00
scaffold82.550	scaffold82	550	F	3	0.00	100.00
scaffold82.552	scaffold82	552	F	4	0.00	100.00
scaffold82.657	scaffold82	657	F	3	0.00	100.00
scaffold82.762	scaffold82	762	F	4	0.00	100.00
scaffold82.775	scaffold82	775	F	4	75.00	25.00
scaffold82.879	scaffold82	879	F	4	0.00	100.00
scaffold82.1004	scaffold82	1004	F	9	0.00	100.00
scaffold82.1016	scaffold82	1016	F	5	0.00	100.00
scaffold82.1027	scaffold82	1027	F	3	33.33	66.67
scaffold82.1079	scaffold82	1079	F	8	0.00	100.00
scaffold82.1226	scaffold82	1226	F	5	0.00	100.00
scaffold82.1412	scaffold82	1412	F	4	0.00	100.00
scaffold82.1487	scaffold82	1487	F	7	0.00	100.00
scaffold82.1799	scaffold82	1799	F	3	0.00	100.00
scaffold82.2138	scaffold82	2138	F	7	0.00	100.00
scaffold82.2254	scaffold82	2254	F	3	0.00	100.00
scaffold82.2310	scaffold82	2310	F	3	0.00	100.00
scaffold82.2348	scaffold82	2348	F	3	0.00	100.00
scaffold82.2371	scaffold82	2371	F	4	0.00	100.00
scaffold82.2409	scaffold82	2409	F	7	0.00	100.00
scaffold82.2425	scaffold82	2425	F	5	0.00	100.00
scaffold82.2813	scaffold82	2813	F	4	0.00	100.00
scaffold82.3232	scaffold82	3232	F	4	0.00	100.00
scaffold82.3246	scaffold82	3246	F	4	0.00	100.00
scaffold82.3327	scaffold82	3327	F	3	0.00	100.00
scaffold82.3387	scaffold82	3387	F	3	0.00	100.00
scaffold82.3514	scaffold82	3514	F	3	0.00	100.00
scaffold82.3561	scaffold82	3561	F	12	0.00	100.00
scaffold82.3590	scaffold82	3590	F	3	0.00	100.00
scaffold82.3601	scaffold82	3601	F	7	0.00	100.00
scaffold82.3615	scaffold82	3615	F	7	28.57	71.43
scaffold82.3758	scaffold82	3758	F	4	25.00	75.00
scaffold82.3811	scaffold82	3811	F	31	0.00	100.00
scaffold82.3821	scaffold82	3821	F	3	0.00	100.00
scaffold82.3846	scaffold82	3846	F	3	0.00	100.00
scaffold82.3867	scaffold82	3867	F	6	0.00	100.00
scaffold82.4331	scaffold82	4331	F	3	0.00	100.00
scaffold82.4395	scaffold82	4395	F	4	0.00	100.00
scaffold82.4486	scaffold82	4486	F	4	0.00	100.00
scaffold82.4517	scaffold82	4517	F	3	0.00	100.00
scaffold82.4591	scaffold82	4591	F	3	0.00	100.00
scaffold82.4918	scaffold82	4918	F	8	0.00	100.00
scaffold82.5850	scaffold82	5850	F	3	0.00	100.00
scaffold82.6948	scaffold82	6948	F	3	0.00	100.00
scaffold82.8484	scaffold82	8484	F	3	0.00	100.00
scaffold82.8584	scaffold82	8584	F	6	0.00	100.00
scaffold82.8614	scaffold82	8614	F	4	0.00	100.00
scaffold82.8695	scaffold82	8695	F	4	0.00	100.00
scaffold82.8701	scaffold82	8701	F	3	0.00	100.00
scaffold82.8814	scaffold82	8814	F	5	0.00	100.00
scaffold82.8822	scaffold82	8822	F	5	0.00	100.00
scaffold820.25	scaffold820	25	F	5	0.00	100.00
scaffold820.127	scaffold820	127	F	10	0.00	100.00
scaffold820.149	scaffold820	149	F	12	0.00	100.00
scaffold820.169	scaffold820	169	F	9	0.00	100.00
scaffold820.214	scaffold820	214	F	5	20.00	80.00
scaffold820.221	scaffold820	221	F	4	0.00	100.00
scaffold820.227	scaffold820	227	F	6	0.00	100.00
scaffold820.231	scaffold820	231	F	3	33.33	66.67
scaffold820.611	scaffold820	611	F	3	0.00	100.00
scaffold820.679	scaffold820	679	F	3	0.00	100.00
scaffold820.705	scaffold820	705	F	7	0.00	100.00
scaffold820.764	scaffold820	764	F	7	0.00	100.00
scaffold820.850	scaffold820	850	F	3	0.00	100.00
scaffold820.867	scaffold820	867	F	3	0.00	100.00
scaffold820.903	scaffold820	903	F	3	0.00	100.00
scaffold820.1060	scaffold820	1060	F	6	0.00	100.00
scaffold820.1073	scaffold820	1073	F	4	0.00	100.00
scaffold820.1198	scaffold820	1198	F	3	0.00	100.00
scaffold820.1207	scaffold820	1207	F	3	0.00	100.00
scaffold820.1211	scaffold820	1211	F	4	0.00	100.00
scaffold820.1306	scaffold820	1306	F	3	0.00	100.00
scaffold820.1474	scaffold820	1474	F	8	0.00	100.00
scaffold820.1568	scaffold820	1568	F	3	0.00	100.00
scaffold820.1645	scaffold820	1645	F	10	0.00	100.00
scaffold820.1676	scaffold820	1676	F	7	0.00	100.00
scaffold820.1719	scaffold820	1719	F	3	0.00	100.00
scaffold820.1726	scaffold820	1726	F	11	0.00	100.00
scaffold820.1890	scaffold820	1890	F	5	0.00	100.00
scaffold820.1913	scaffold820	1913	F	6	0.00	100.00
scaffold820.1981	scaffold820	1981	F	4	0.00	100.00
scaffold820.1992	scaffold820	1992	F	3	0.00	100.00
scaffold820.2013	scaffold820	2013	F	3	0.00	100.00
scaffold820.2019	scaffold820	2019	F	6	0.00	100.00
scaffold820.2068	scaffold820	2068	F	6	0.00	100.00
scaffold820.2077	scaffold820	2077	F	7	0.00	100.00
scaffold820.2382	scaffold820	2382	F	4	0.00	100.00
scaffold820.2627	scaffold820	2627	F	5	0.00	100.00
scaffold820.2637	scaffold820	2637	F	6	0.00	100.00
scaffold820.2651	scaffold820	2651	F	9	0.00	100.00
scaffold820.2657	scaffold820	2657	F	7	28.57	71.43
scaffold820.2665	scaffold820	2665	F	8	12.50	87.50
scaffold820.2745	scaffold820	2745	F	5	0.00	100.00
scaffold820.2805	scaffold820	2805	F	5	0.00	100.00
scaffold820.2861	scaffold820	2861	F	4	25.00	75.00
scaffold820.2912	scaffold820	2912	F	10	10.00	90.00
scaffold820.3031	scaffold820	3031	F	16	0.00	100.00
scaffold820.3141	scaffold820	3141	F	3	0.00	100.00
scaffold820.3161	scaffold820	3161	F	5	0.00	100.00
scaffold820.3195	scaffold820	3195	F	5	0.00	100.00
scaffold820.3211	scaffold820	3211	F	4	0.00	100.00
scaffold820.3245	scaffold820	3245	F	6	16.67	83.33
scaffold820.3331	scaffold820	3331	F	4	0.00	100.00
scaffold820.3345	scaffold820	3345	F	14	0.00	100.00
scaffold820.3399	scaffold820	3399	F	3	0.00	100.00
scaffold820.3728	scaffold820	3728	F	9	0.00	100.00
scaffold820.3731	scaffold820	3731	F	8	0.00	100.00
scaffold820.3751	scaffold820	3751	F	4	0.00	100.00
scaffold820.3826	scaffold820	3826	F	4	75.00	25.00
scaffold820.3864	scaffold820	3864	F	16	0.00	100.00
scaffold820.3882	scaffold820	3882	F	3	0.00	100.00
scaffold820.3995	scaffold820	3995	F	3	0.00	100.00
scaffold820.4003	scaffold820	4003	F	9	0.00	100.00
scaffold820.4034	scaffold820	4034	F	5	0.00	100.00
scaffold820.4036	scaffold820	4036	F	5	0.00	100.00
scaffold820.4068	scaffold820	4068	F	4	0.00	100.00
scaffold820.4131	scaffold820	4131	F	16	0.00	100.00
scaffold820.4135	scaffold820	4135	F	5	0.00	100.00
scaffold820.4138	scaffold820	4138	F	17	0.00	100.00
scaffold820.4147	scaffold820	4147	F	18	0.00	100.00
scaffold820.4161	scaffold820	4161	F	20	0.00	100.00
scaffold820.4179	scaffold820	4179	F	5	0.00	100.00
scaffold820.4286	scaffold820	4286	F	14	0.00	100.00
scaffold820.4401	scaffold820	4401	F	3	0.00	100.00
scaffold820.4429	scaffold820	4429	F	3	0.00	100.00
scaffold820.4445	scaffold820	4445	F	5	0.00	100.00
scaffold820.4509	scaffold820	4509	F	3	0.00	100.00
scaffold820.4607	scaffold820	4607	F	3	0.00	100.00
scaffold820.4633	scaffold820	4633	F	7	0.00	100.00
scaffold820.4664	scaffold820	4664	F	5	0.00	100.00
scaffold820.4724	scaffold820	4724	F	3	0.00	100.00
scaffold820.4732	scaffold820	4732	F	4	25.00	75.00
scaffold820.4984	scaffold820	4984	F	4	0.00	100.00
scaffold820.5048	scaffold820	5048	F	7	0.00	100.00
scaffold820.5103	scaffold820	5103	F	3	0.00	100.00
scaffold820.5190	scaffold820	5190	F	4	25.00	75.00
scaffold820.5357	scaffold820	5357	F	4	0.00	100.00
scaffold820.5391	scaffold820	5391	F	3	0.00	100.00
scaffold820.5518	scaffold820	5518	F	4	25.00	75.00
scaffold820.5634	scaffold820	5634	F	3	0.00	100.00
scaffold820.5661	scaffold820	5661	F	8	0.00	100.00
scaffold820.6064	scaffold820	6064	F	21	0.00	100.00
scaffold820.6081	scaffold820	6081	F	5	20.00	80.00
scaffold820.6083	scaffold820	6083	F	27	0.00	100.00
scaffold820.6091	scaffold820	6091	F	4	0.00	100.00
scaffold820.6122	scaffold820	6122	F	4	0.00	100.00
scaffold820.6132	scaffold820	6132	F	4	0.00	100.00
scaffold820.6254	scaffold820	6254	F	3	0.00	100.00
scaffold820.6309	scaffold820	6309	F	4	0.00	100.00
scaffold820.7201	scaffold820	7201	F	3	0.00	100.00
scaffold820.7427	scaffold820	7427	F	3	0.00	100.00
scaffold820.7534	scaffold820	7534	F	4	0.00	100.00
scaffold820.7754	scaffold820	7754	F	3	0.00	100.00
scaffold820.7764	scaffold820	7764	F	4	0.00	100.00
scaffold820.8638	scaffold820	8638	F	4	25.00	75.00
scaffold820.9184	scaffold820	9184	F	4	0.00	100.00
scaffold820.9194	scaffold820	9194	F	5	0.00	100.00
scaffold820.9222	scaffold820	9222	F	5	0.00	100.00
scaffold820.9235	scaffold820	9235	F	3	0.00	100.00
scaffold820.9697	scaffold820	9697	F	3	0.00	100.00
scaffold820.9775	scaffold820	9775	F	6	0.00	100.00
scaffold820.9802	scaffold820	9802	F	3	33.33	66.67
scaffold820.9824	scaffold820	9824	F	3	0.00	100.00
scaffold820.9855	scaffold820	9855	F	9	0.00	100.00
scaffold820.9862	scaffold820	9862	F	4	0.00	100.00
scaffold820.10286	scaffold820	10286	F	3	0.00	100.00
scaffold820.10326	scaffold820	10326	F	3	0.00	100.00
scaffold820.10587	scaffold820	10587	F	3	0.00	100.00
scaffold820.10616	scaffold820	10616	F	36	0.00	100.00
scaffold820.10655	scaffold820	10655	F	6	33.33	66.67
scaffold820.10838	scaffold820	10838	F	3	0.00	100.00
scaffold820.10842	scaffold820	10842	F	7	0.00	100.00
scaffold820.10852	scaffold820	10852	F	3	0.00	100.00
scaffold820.10958	scaffold820	10958	F	4	0.00	100.00
scaffold820.10998	scaffold820	10998	F	4	0.00	100.00
scaffold820.11039	scaffold820	11039	F	7	0.00	100.00
scaffold820.11073	scaffold820	11073	F	9	11.11	88.89
scaffold820.11156	scaffold820	11156	F	7	14.29	85.71
scaffold820.11197	scaffold820	11197	F	3	100.00	0.00
scaffold820.11955	scaffold820	11955	F	3	0.00	100.00
scaffold820.11963	scaffold820	11963	F	4	0.00	100.00
scaffold820.11978	scaffold820	11978	F	3	0.00	100.00
scaffold820.11996	scaffold820	11996	F	3	33.33	66.67
scaffold820.12231	scaffold820	12231	F	5	0.00	100.00
scaffold820.12254	scaffold820	12254	F	8	0.00	100.00
scaffold820.12304	scaffold820	12304	F	3	0.00	100.00
scaffold820.12325	scaffold820	12325	F	5	0.00	100.00
scaffold820.12534	scaffold820	12534	F	4	0.00	100.00
scaffold820.12552	scaffold820	12552	F	3	33.33	66.67
scaffold820.12605	scaffold820	12605	F	3	66.67	33.33
scaffold820.12627	scaffold820	12627	F	4	0.00	100.00
scaffold820.12665	scaffold820	12665	F	7	0.00	100.00
scaffold820.18114	scaffold820	18114	F	4	0.00	100.00
scaffold820.18550	scaffold820	18550	F	3	0.00	100.00
scaffold820.18663	scaffold820	18663	F	4	0.00	100.00
scaffold820.19026	scaffold820	19026	F	3	0.00	100.00
scaffold820.19048	scaffold820	19048	F	3	33.33	66.67
scaffold820.19856	scaffold820	19856	F	3	0.00	100.00
scaffold820.19968	scaffold820	19968	F	3	0.00	100.00
scaffold820.20051	scaffold820	20051	F	4	0.00	100.00
scaffold820.20461	scaffold820	20461	F	5	0.00	100.00
scaffold820.20627	scaffold820	20627	F	5	0.00	100.00
scaffold820.20640	scaffold820	20640	F	4	0.00	100.00
scaffold820.20644	scaffold820	20644	F	4	0.00	100.00
scaffold820.21006	scaffold820	21006	F	4	0.00	100.00
scaffold820.21589	scaffold820	21589	F	4	0.00	100.00
scaffold820.23191	scaffold820	23191	F	3	0.00	100.00
scaffold821.44	scaffold821	44	F	31	0.00	100.00
scaffold821.75	scaffold821	75	F	8	0.00	100.00
scaffold821.90	scaffold821	90	F	13	7.69	92.31
scaffold821.93	scaffold821	93	F	8	12.50	87.50
scaffold821.123	scaffold821	123	F	13	0.00	100.00
scaffold821.145	scaffold821	145	F	19	0.00	100.00
scaffold821.689	scaffold821	689	F	5	0.00	100.00
scaffold821.716	scaffold821	716	F	4	0.00	100.00
scaffold821.727	scaffold821	727	F	6	0.00	100.00
scaffold821.738	scaffold821	738	F	9	0.00	100.00
scaffold821.778	scaffold821	778	F	14	0.00	100.00
scaffold821.816	scaffold821	816	F	6	0.00	100.00
scaffold821.826	scaffold821	826	F	14	0.00	100.00
scaffold821.831	scaffold821	831	F	10	0.00	100.00
scaffold821.836	scaffold821	836	F	6	0.00	100.00
scaffold821.892	scaffold821	892	F	8	0.00	100.00
scaffold821.902	scaffold821	902	F	7	0.00	100.00
scaffold821.906	scaffold821	906	F	6	0.00	100.00
scaffold821.939	scaffold821	939	F	10	0.00	100.00
scaffold821.949	scaffold821	949	F	13	0.00	100.00
scaffold821.966	scaffold821	966	F	8	12.50	87.50
scaffold821.973	scaffold821	973	F	14	7.14	92.86
scaffold821.979	scaffold821	979	F	17	0.00	100.00
scaffold821.1007	scaffold821	1007	F	6	0.00	100.00
scaffold821.1134	scaffold821	1134	F	3	0.00	100.00
scaffold821.1139	scaffold821	1139	F	9	0.00	100.00
scaffold821.1151	scaffold821	1151	F	6	0.00	100.00
scaffold821.1153	scaffold821	1153	F	15	0.00	100.00
scaffold821.1181	scaffold821	1181	F	22	0.00	100.00
scaffold821.1196	scaffold821	1196	F	9	0.00	100.00
scaffold821.1206	scaffold821	1206	F	5	0.00	100.00
scaffold821.1277	scaffold821	1277	F	4	0.00	100.00
scaffold821.1304	scaffold821	1304	F	7	0.00	100.00
scaffold821.1317	scaffold821	1317	F	5	20.00	80.00
scaffold821.1322	scaffold821	1322	F	9	0.00	100.00
scaffold821.1332	scaffold821	1332	F	4	0.00	100.00
scaffold821.1422	scaffold821	1422	F	5	0.00	100.00
scaffold821.1436	scaffold821	1436	F	4	0.00	100.00
scaffold821.1451	scaffold821	1451	F	5	0.00	100.00
scaffold821.1626	scaffold821	1626	F	5	0.00	100.00
scaffold821.1643	scaffold821	1643	F	7	14.29	85.71
scaffold821.1683	scaffold821	1683	F	5	0.00	100.00
scaffold821.1731	scaffold821	1731	F	18	0.00	100.00
scaffold821.1756	scaffold821	1756	F	17	0.00	100.00
scaffold821.1768	scaffold821	1768	F	6	0.00	100.00
scaffold821.1771	scaffold821	1771	F	3	0.00	100.00
scaffold821.1781	scaffold821	1781	F	3	0.00	100.00
scaffold821.1810	scaffold821	1810	F	3	0.00	100.00
scaffold821.1842	scaffold821	1842	F	9	0.00	100.00
scaffold821.1883	scaffold821	1883	F	6	0.00	100.00
scaffold821.1987	scaffold821	1987	F	4	0.00	100.00
scaffold821.2020	scaffold821	2020	F	3	0.00	100.00
scaffold821.2041	scaffold821	2041	F	4	0.00	100.00
scaffold821.2096	scaffold821	2096	F	4	0.00	100.00
scaffold821.2100	scaffold821	2100	F	3	0.00	100.00
scaffold821.2139	scaffold821	2139	F	3	0.00	100.00
scaffold821.2557	scaffold821	2557	F	3	0.00	100.00
scaffold821.2590	scaffold821	2590	F	5	0.00	100.00
scaffold821.2645	scaffold821	2645	F	4	0.00	100.00
scaffold821.2849	scaffold821	2849	F	4	0.00	100.00
scaffold821.2858	scaffold821	2858	F	4	0.00	100.00
scaffold821.2871	scaffold821	2871	F	5	0.00	100.00
scaffold821.3106	scaffold821	3106	F	5	0.00	100.00
scaffold821.3123	scaffold821	3123	F	4	0.00	100.00
scaffold821.3839	scaffold821	3839	F	3	0.00	100.00
scaffold821.5493	scaffold821	5493	F	3	0.00	100.00
scaffold821.5560	scaffold821	5560	F	3	66.67	33.33
scaffold821.5918	scaffold821	5918	F	3	0.00	100.00
scaffold821.6141	scaffold821	6141	F	9	11.11	88.89
scaffold821.6170	scaffold821	6170	F	14	7.14	92.86
scaffold821.6210	scaffold821	6210	F	4	0.00	100.00
scaffold821.6292	scaffold821	6292	F	18	0.00	100.00
scaffold821.6404	scaffold821	6404	F	6	0.00	100.00
scaffold821.6457	scaffold821	6457	F	3	0.00	100.00
scaffold821.6509	scaffold821	6509	F	6	0.00	100.00
scaffold821.6543	scaffold821	6543	F	3	0.00	100.00
scaffold821.6603	scaffold821	6603	F	19	10.53	89.47
scaffold821.6692	scaffold821	6692	F	7	42.86	57.14
scaffold821.6708	scaffold821	6708	F	4	0.00	100.00
scaffold821.6719	scaffold821	6719	F	5	20.00	80.00
scaffold821.6866	scaffold821	6866	F	4	0.00	100.00
scaffold821.6873	scaffold821	6873	F	3	33.33	66.67
scaffold821.6903	scaffold821	6903	F	4	0.00	100.00
scaffold821.6906	scaffold821	6906	F	4	0.00	100.00
scaffold821.6973	scaffold821	6973	F	6	0.00	100.00
scaffold821.6985	scaffold821	6985	F	6	0.00	100.00
scaffold821.7086	scaffold821	7086	F	56	0.00	100.00
scaffold821.7122	scaffold821	7122	F	100	1.00	99.00
scaffold821.7245	scaffold821	7245	F	24	12.50	87.50
scaffold821.7288	scaffold821	7288	F	20	0.00	100.00
scaffold821.7295	scaffold821	7295	F	5	0.00	100.00
scaffold821.7591	scaffold821	7591	F	3	0.00	100.00
scaffold821.7683	scaffold821	7683	F	4	0.00	100.00
scaffold821.7693	scaffold821	7693	F	24	0.00	100.00
scaffold821.7710	scaffold821	7710	F	26	0.00	100.00
scaffold821.7738	scaffold821	7738	F	4	0.00	100.00
scaffold821.8174	scaffold821	8174	F	4	0.00	100.00
scaffold821.8188	scaffold821	8188	F	5	0.00	100.00
scaffold821.8201	scaffold821	8201	F	4	0.00	100.00
scaffold821.8257	scaffold821	8257	F	5	0.00	100.00
scaffold821.8276	scaffold821	8276	F	3	0.00	100.00
scaffold821.8288	scaffold821	8288	F	13	0.00	100.00
scaffold821.8298	scaffold821	8298	F	14	7.14	92.86
scaffold821.8310	scaffold821	8310	F	4	0.00	100.00
scaffold821.9153	scaffold821	9153	F	4	0.00	100.00
scaffold821.9160	scaffold821	9160	F	3	0.00	100.00
scaffold821.9293	scaffold821	9293	F	4	0.00	100.00
scaffold821.9308	scaffold821	9308	F	3	0.00	100.00
scaffold821.9395	scaffold821	9395	F	3	66.67	33.33
scaffold821.9411	scaffold821	9411	F	3	66.67	33.33
scaffold821.9429	scaffold821	9429	F	5	0.00	100.00
scaffold821.9458	scaffold821	9458	F	4	0.00	100.00
scaffold821.9597	scaffold821	9597	F	5	0.00	100.00
scaffold821.12081	scaffold821	12081	F	4	0.00	100.00
scaffold821.13895	scaffold821	13895	F	3	0.00	100.00
scaffold821.13899	scaffold821	13899	F	4	0.00	100.00
scaffold821.14361	scaffold821	14361	F	4	0.00	100.00
scaffold821.14422	scaffold821	14422	F	12	0.00	100.00
scaffold821.14485	scaffold821	14485	F	3	0.00	100.00
scaffold821.16277	scaffold821	16277	F	4	0.00	100.00
scaffold821.16317	scaffold821	16317	F	3	0.00	100.00
scaffold821.17979	scaffold821	17979	F	3	0.00	100.00
scaffold821.18003	scaffold821	18003	F	6	0.00	100.00
scaffold821.19079	scaffold821	19079	F	6	0.00	100.00
scaffold822.45	scaffold822	45	F	16	0.00	100.00
scaffold822.504	scaffold822	504	F	176	0.57	99.43
scaffold822.510	scaffold822	510	F	6	83.33	16.67
scaffold822.515	scaffold822	515	F	171	48.54	51.46
scaffold822.571	scaffold822	571	F	36	5.56	94.44
scaffold822.577	scaffold822	577	F	6	16.67	83.33
scaffold822.580	scaffold822	580	F	40	37.50	62.50
scaffold822.632	scaffold822	632	F	5	20.00	80.00
scaffold822.639	scaffold822	639	F	7	0.00	100.00
scaffold822.662	scaffold822	662	F	7	0.00	100.00
scaffold822.671	scaffold822	671	F	5	0.00	100.00
scaffold822.736	scaffold822	736	F	46	2.17	97.83
scaffold822.739	scaffold822	739	F	43	51.16	48.84
scaffold822.745	scaffold822	745	F	3	0.00	100.00
scaffold822.779	scaffold822	779	F	28	0.00	100.00
scaffold822.785	scaffold822	785	F	3	0.00	100.00
scaffold822.790	scaffold822	790	F	27	0.00	100.00
scaffold822.796	scaffold822	796	F	3	33.33	66.67
scaffold822.852	scaffold822	852	F	22	4.55	95.45
scaffold822.858	scaffold822	858	F	6	0.00	100.00
scaffold822.872	scaffold822	872	F	3	0.00	100.00
scaffold822.917	scaffold822	917	F	6	0.00	100.00
scaffold822.928	scaffold822	928	F	7	0.00	100.00
scaffold822.956	scaffold822	956	F	4	0.00	100.00
scaffold822.971	scaffold822	971	F	5	0.00	100.00
scaffold822.985	scaffold822	985	F	8	12.50	87.50
scaffold822.1030	scaffold822	1030	F	11	0.00	100.00
scaffold822.1039	scaffold822	1039	F	3	0.00	100.00
scaffold822.1055	scaffold822	1055	F	13	0.00	100.00
scaffold822.1094	scaffold822	1094	F	17	0.00	100.00
scaffold822.1101	scaffold822	1101	F	5	0.00	100.00
scaffold822.1114	scaffold822	1114	F	9	0.00	100.00
scaffold822.1148	scaffold822	1148	F	3	0.00	100.00
scaffold822.1288	scaffold822	1288	F	8	0.00	100.00
scaffold822.1291	scaffold822	1291	F	15	0.00	100.00
scaffold822.1363	scaffold822	1363	F	4	0.00	100.00
scaffold822.1440	scaffold822	1440	F	4	25.00	75.00
scaffold822.1454	scaffold822	1454	F	3	0.00	100.00
scaffold822.1502	scaffold822	1502	F	8	25.00	75.00
scaffold822.1525	scaffold822	1525	F	11	0.00	100.00
scaffold822.1532	scaffold822	1532	F	7	0.00	100.00
scaffold822.1550	scaffold822	1550	F	6	0.00	100.00
scaffold822.1564	scaffold822	1564	F	5	0.00	100.00
scaffold822.1605	scaffold822	1605	F	3	0.00	100.00
scaffold822.2216	scaffold822	2216	F	8	12.50	87.50
scaffold822.2222	scaffold822	2222	F	8	0.00	100.00
scaffold822.2253	scaffold822	2253	F	5	80.00	20.00
scaffold822.2256	scaffold822	2256	F	6	0.00	100.00
scaffold822.2262	scaffold822	2262	F	6	0.00	100.00
scaffold822.2322	scaffold822	2322	F	3	0.00	100.00
scaffold822.2459	scaffold822	2459	F	6	0.00	100.00
scaffold822.2558	scaffold822	2558	F	4	0.00	100.00
scaffold822.2575	scaffold822	2575	F	3	0.00	100.00
scaffold822.2580	scaffold822	2580	F	3	0.00	100.00
scaffold822.2595	scaffold822	2595	F	4	50.00	50.00
scaffold822.2648	scaffold822	2648	F	3	0.00	100.00
scaffold822.2694	scaffold822	2694	F	4	0.00	100.00
scaffold822.2715	scaffold822	2715	F	4	0.00	100.00
scaffold822.2771	scaffold822	2771	F	3	0.00	100.00
