chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold779.873	scaffold779	873	F	4	25.00	75.00
scaffold779.969	scaffold779	969	F	3	0.00	100.00
scaffold779.1025	scaffold779	1025	F	5	60.00	40.00
scaffold779.1063	scaffold779	1063	F	4	50.00	50.00
scaffold779.1083	scaffold779	1083	F	3	33.33	66.67
scaffold779.1163	scaffold779	1163	F	7	14.29	85.71
scaffold779.1341	scaffold779	1341	F	4	0.00	100.00
scaffold779.1508	scaffold779	1508	F	3	0.00	100.00
scaffold779.1759	scaffold779	1759	F	3	0.00	100.00
scaffold78.54	scaffold78	54	F	15	6.67	93.33
scaffold78.57	scaffold78	57	F	8	0.00	100.00
scaffold78.65	scaffold78	65	F	5	0.00	100.00
scaffold78.75	scaffold78	75	F	5	20.00	80.00
scaffold78.80	scaffold78	80	F	4	0.00	100.00
scaffold78.423	scaffold78	423	F	8	0.00	100.00
scaffold78.470	scaffold78	470	F	3	0.00	100.00
scaffold78.1238	scaffold78	1238	F	10	0.00	100.00
scaffold78.1284	scaffold78	1284	F	4	0.00	100.00
scaffold78.1294	scaffold78	1294	F	5	0.00	100.00
scaffold780.37	scaffold780	37	F	9	11.11	88.89
scaffold780.606	scaffold780	606	F	4	25.00	75.00
scaffold780.771	scaffold780	771	F	3	66.67	33.33
scaffold780.775	scaffold780	775	F	4	25.00	75.00
scaffold780.802	scaffold780	802	F	5	60.00	40.00
scaffold780.1090	scaffold780	1090	F	3	0.00	100.00
scaffold780.1121	scaffold780	1121	F	3	0.00	100.00
scaffold780.1143	scaffold780	1143	F	3	0.00	100.00
scaffold780.1329	scaffold780	1329	F	3	0.00	100.00
scaffold780.1853	scaffold780	1853	F	4	0.00	100.00
scaffold780.1870	scaffold780	1870	F	4	0.00	100.00
scaffold780.2739	scaffold780	2739	F	5	0.00	100.00
scaffold780.3047	scaffold780	3047	F	4	0.00	100.00
scaffold780.3412	scaffold780	3412	F	3	0.00	100.00
scaffold780.3801	scaffold780	3801	F	3	100.00	0.00
scaffold780.3805	scaffold780	3805	F	3	100.00	0.00
scaffold780.3873	scaffold780	3873	F	3	0.00	100.00
scaffold780.4115	scaffold780	4115	F	6	0.00	100.00
scaffold781.71	scaffold781	71	F	4	25.00	75.00
scaffold781.278	scaffold781	278	F	6	0.00	100.00
scaffold781.322	scaffold781	322	F	6	0.00	100.00
scaffold781.333	scaffold781	333	F	5	0.00	100.00
scaffold781.390	scaffold781	390	F	6	0.00	100.00
scaffold781.629	scaffold781	629	F	3	0.00	100.00
scaffold781.631	scaffold781	631	F	5	0.00	100.00
scaffold781.750	scaffold781	750	F	6	100.00	0.00
scaffold781.859	scaffold781	859	F	4	0.00	100.00
scaffold781.932	scaffold781	932	F	4	0.00	100.00
scaffold781.944	scaffold781	944	F	3	0.00	100.00
scaffold781.1116	scaffold781	1116	F	6	0.00	100.00
scaffold781.1320	scaffold781	1320	F	4	0.00	100.00
scaffold781.1605	scaffold781	1605	F	3	0.00	100.00
scaffold781.1622	scaffold781	1622	F	6	0.00	100.00
scaffold781.1632	scaffold781	1632	F	3	0.00	100.00
scaffold781.1690	scaffold781	1690	F	5	0.00	100.00
scaffold781.1878	scaffold781	1878	F	3	0.00	100.00
scaffold781.1891	scaffold781	1891	F	5	0.00	100.00
scaffold781.1897	scaffold781	1897	F	4	0.00	100.00
scaffold781.1918	scaffold781	1918	F	5	0.00	100.00
scaffold781.2131	scaffold781	2131	F	4	0.00	100.00
scaffold781.2134	scaffold781	2134	F	5	0.00	100.00
scaffold781.2164	scaffold781	2164	F	5	0.00	100.00
scaffold781.2317	scaffold781	2317	F	4	0.00	100.00
scaffold781.3324	scaffold781	3324	F	3	0.00	100.00
scaffold781.3339	scaffold781	3339	F	5	0.00	100.00
scaffold781.3633	scaffold781	3633	F	7	0.00	100.00
scaffold781.5395	scaffold781	5395	F	3	0.00	100.00
scaffold781.5435	scaffold781	5435	F	3	0.00	100.00
scaffold781.6579	scaffold781	6579	F	3	0.00	100.00
scaffold781.6677	scaffold781	6677	F	4	0.00	100.00
scaffold781.6691	scaffold781	6691	F	4	0.00	100.00
scaffold781.6703	scaffold781	6703	F	3	0.00	100.00
scaffold781.6710	scaffold781	6710	F	3	0.00	100.00
scaffold781.7315	scaffold781	7315	F	3	0.00	100.00
scaffold781.8447	scaffold781	8447	F	3	0.00	100.00
scaffold781.8702	scaffold781	8702	F	4	0.00	100.00
scaffold781.8842	scaffold781	8842	F	3	0.00	100.00
scaffold781.8857	scaffold781	8857	F	3	0.00	100.00
scaffold781.9225	scaffold781	9225	F	4	0.00	100.00
scaffold781.9327	scaffold781	9327	F	3	33.33	66.67
scaffold781.9335	scaffold781	9335	F	4	25.00	75.00
scaffold781.9339	scaffold781	9339	F	4	0.00	100.00
scaffold781.9351	scaffold781	9351	F	4	25.00	75.00
scaffold781.9378	scaffold781	9378	F	3	0.00	100.00
scaffold781.9925	scaffold781	9925	F	4	0.00	100.00
scaffold781.10286	scaffold781	10286	F	77	0.00	100.00
scaffold781.10313	scaffold781	10313	F	111	0.90	99.10
scaffold781.10323	scaffold781	10323	F	4	0.00	100.00
scaffold781.10409	scaffold781	10409	F	3	0.00	100.00
scaffold781.10522	scaffold781	10522	F	3	0.00	100.00
scaffold781.10542	scaffold781	10542	F	3	0.00	100.00
scaffold781.10559	scaffold781	10559	F	3	0.00	100.00
scaffold781.11211	scaffold781	11211	F	3	0.00	100.00
scaffold781.11218	scaffold781	11218	F	3	33.33	66.67
scaffold782.36	scaffold782	36	F	3	0.00	100.00
scaffold782.108	scaffold782	108	F	8	12.50	87.50
scaffold782.396	scaffold782	396	F	4	0.00	100.00
scaffold782.442	scaffold782	442	F	3	33.33	66.67
scaffold782.454	scaffold782	454	F	5	40.00	60.00
scaffold782.528	scaffold782	528	F	4	0.00	100.00
scaffold782.554	scaffold782	554	F	8	0.00	100.00
scaffold782.568	scaffold782	568	F	6	0.00	100.00
scaffold782.578	scaffold782	578	F	6	16.67	83.33
scaffold782.667	scaffold782	667	F	5	0.00	100.00
scaffold782.737	scaffold782	737	F	4	0.00	100.00
scaffold782.791	scaffold782	791	F	3	0.00	100.00
scaffold782.794	scaffold782	794	F	3	33.33	66.67
scaffold782.843	scaffold782	843	F	7	0.00	100.00
scaffold782.875	scaffold782	875	F	4	0.00	100.00
scaffold782.945	scaffold782	945	F	3	0.00	100.00
scaffold782.1025	scaffold782	1025	F	6	0.00	100.00
scaffold782.1046	scaffold782	1046	F	5	0.00	100.00
scaffold782.1095	scaffold782	1095	F	3	0.00	100.00
scaffold783.51	scaffold783	51	F	21	0.00	100.00
scaffold784.75	scaffold784	75	F	18	11.11	88.89
scaffold784.347	scaffold784	347	F	3	0.00	100.00
scaffold784.397	scaffold784	397	F	6	0.00	100.00
scaffold784.450	scaffold784	450	F	3	0.00	100.00
scaffold784.478	scaffold784	478	F	3	0.00	100.00
scaffold784.596	scaffold784	596	F	4	0.00	100.00
scaffold784.599	scaffold784	599	F	9	0.00	100.00
scaffold784.603	scaffold784	603	F	3	0.00	100.00
scaffold784.640	scaffold784	640	F	7	0.00	100.00
scaffold784.644	scaffold784	644	F	6	16.67	83.33
scaffold784.691	scaffold784	691	F	7	0.00	100.00
scaffold784.712	scaffold784	712	F	3	33.33	66.67
scaffold784.716	scaffold784	716	F	4	0.00	100.00
scaffold784.753	scaffold784	753	F	8	0.00	100.00
scaffold785.27	scaffold785	27	F	7	28.57	71.43
scaffold785.35	scaffold785	35	F	13	0.00	100.00
scaffold785.38	scaffold785	38	F	20	5.00	95.00
scaffold785.40	scaffold785	40	F	12	0.00	100.00
scaffold785.51	scaffold785	51	F	6	16.67	83.33
scaffold785.71	scaffold785	71	F	30	3.33	96.67
scaffold785.109	scaffold785	109	F	3	0.00	100.00
scaffold785.155	scaffold785	155	F	5	0.00	100.00
scaffold785.282	scaffold785	282	F	4	25.00	75.00
scaffold785.428	scaffold785	428	F	3	0.00	100.00
scaffold785.577	scaffold785	577	F	4	0.00	100.00
scaffold785.1018	scaffold785	1018	F	4	0.00	100.00
scaffold785.1176	scaffold785	1176	F	4	0.00	100.00
scaffold785.1324	scaffold785	1324	F	4	0.00	100.00
scaffold785.1379	scaffold785	1379	F	4	0.00	100.00
scaffold785.1620	scaffold785	1620	F	3	0.00	100.00
scaffold785.1647	scaffold785	1647	F	5	0.00	100.00
scaffold785.1665	scaffold785	1665	F	5	0.00	100.00
scaffold785.1832	scaffold785	1832	F	4	0.00	100.00
scaffold785.1875	scaffold785	1875	F	6	0.00	100.00
scaffold785.2033	scaffold785	2033	F	5	0.00	100.00
scaffold785.3853	scaffold785	3853	F	4	0.00	100.00
scaffold785.3962	scaffold785	3962	F	3	0.00	100.00
scaffold785.4351	scaffold785	4351	F	4	50.00	50.00
scaffold785.4382	scaffold785	4382	F	3	66.67	33.33
scaffold785.4398	scaffold785	4398	F	3	100.00	0.00
scaffold785.4417	scaffold785	4417	F	6	100.00	0.00
scaffold785.4419	scaffold785	4419	F	9	66.67	33.33
scaffold785.4435	scaffold785	4435	F	7	85.71	14.29
scaffold785.4455	scaffold785	4455	F	5	80.00	20.00
scaffold785.4462	scaffold785	4462	F	5	80.00	20.00
scaffold785.5216	scaffold785	5216	F	6	83.33	16.67
scaffold785.5237	scaffold785	5237	F	6	100.00	0.00
scaffold785.5316	scaffold785	5316	F	3	66.67	33.33
scaffold785.6033	scaffold785	6033	F	3	0.00	100.00
scaffold785.8249	scaffold785	8249	F	3	100.00	0.00
scaffold785.8257	scaffold785	8257	F	3	100.00	0.00
scaffold785.8269	scaffold785	8269	F	3	66.67	33.33
scaffold785.8292	scaffold785	8292	F	3	100.00	0.00
scaffold785.8532	scaffold785	8532	F	3	33.33	66.67
scaffold785.8549	scaffold785	8549	F	4	25.00	75.00
scaffold785.8569	scaffold785	8569	F	5	80.00	20.00
scaffold785.8605	scaffold785	8605	F	4	100.00	0.00
scaffold785.8614	scaffold785	8614	F	4	75.00	25.00
scaffold785.8622	scaffold785	8622	F	3	100.00	0.00
scaffold785.8717	scaffold785	8717	F	4	100.00	0.00
scaffold785.8720	scaffold785	8720	F	4	75.00	25.00
scaffold785.8750	scaffold785	8750	F	3	100.00	0.00
scaffold785.10463	scaffold785	10463	F	3	100.00	0.00
scaffold785.10469	scaffold785	10469	F	3	100.00	0.00
scaffold785.10477	scaffold785	10477	F	3	100.00	0.00
scaffold785.10480	scaffold785	10480	F	3	100.00	0.00
scaffold785.10491	scaffold785	10491	F	3	66.67	33.33
scaffold785.11174	scaffold785	11174	F	3	33.33	66.67
scaffold785.11179	scaffold785	11179	F	3	66.67	33.33
scaffold785.15057	scaffold785	15057	F	3	33.33	66.67
scaffold785.15078	scaffold785	15078	F	3	66.67	33.33
scaffold785.15095	scaffold785	15095	F	3	66.67	33.33
scaffold785.15113	scaffold785	15113	F	4	75.00	25.00
scaffold785.15246	scaffold785	15246	F	4	25.00	75.00
scaffold785.15347	scaffold785	15347	F	3	66.67	33.33
scaffold785.16106	scaffold785	16106	F	6	66.67	33.33
scaffold786.64	scaffold786	64	F	12	0.00	100.00
scaffold786.87	scaffold786	87	F	13	0.00	100.00
scaffold786.415	scaffold786	415	F	4	0.00	100.00
scaffold786.2389	scaffold786	2389	F	3	0.00	100.00
scaffold786.2628	scaffold786	2628	F	4	0.00	100.00
scaffold786.2638	scaffold786	2638	F	4	0.00	100.00
scaffold786.2666	scaffold786	2666	F	9	0.00	100.00
scaffold786.2679	scaffold786	2679	F	12	0.00	100.00
scaffold786.2682	scaffold786	2682	F	6	0.00	100.00
scaffold786.2693	scaffold786	2693	F	8	0.00	100.00
scaffold786.2695	scaffold786	2695	F	7	0.00	100.00
scaffold786.2698	scaffold786	2698	F	5	0.00	100.00
scaffold786.2729	scaffold786	2729	F	5	0.00	100.00
scaffold786.2896	scaffold786	2896	F	15	0.00	100.00
scaffold786.3285	scaffold786	3285	F	5	0.00	100.00
scaffold787.69	scaffold787	69	F	14	0.00	100.00
scaffold787.89	scaffold787	89	F	12	0.00	100.00
scaffold787.95	scaffold787	95	F	15	0.00	100.00
scaffold787.108	scaffold787	108	F	12	0.00	100.00
scaffold787.831	scaffold787	831	F	8	0.00	100.00
scaffold787.870	scaffold787	870	F	3	0.00	100.00
scaffold787.875	scaffold787	875	F	3	66.67	33.33
scaffold787.878	scaffold787	878	F	10	10.00	90.00
scaffold787.1078	scaffold787	1078	F	5	0.00	100.00
scaffold787.1717	scaffold787	1717	F	7	0.00	100.00
scaffold787.1787	scaffold787	1787	F	6	0.00	100.00
scaffold787.1791	scaffold787	1791	F	6	16.67	83.33
scaffold787.1793	scaffold787	1793	F	5	20.00	80.00
scaffold787.1816	scaffold787	1816	F	6	16.67	83.33
scaffold787.1821	scaffold787	1821	F	9	11.11	88.89
scaffold787.1850	scaffold787	1850	F	7	14.29	85.71
scaffold787.2097	scaffold787	2097	F	3	0.00	100.00
scaffold787.2105	scaffold787	2105	F	3	0.00	100.00
scaffold787.2587	scaffold787	2587	F	4	0.00	100.00
scaffold787.2614	scaffold787	2614	F	4	0.00	100.00
scaffold787.3058	scaffold787	3058	F	3	33.33	66.67
scaffold787.3096	scaffold787	3096	F	3	0.00	100.00
scaffold787.3111	scaffold787	3111	F	8	0.00	100.00
scaffold787.3393	scaffold787	3393	F	3	0.00	100.00
scaffold787.3738	scaffold787	3738	F	5	0.00	100.00
scaffold787.3741	scaffold787	3741	F	4	0.00	100.00
scaffold787.4222	scaffold787	4222	F	3	0.00	100.00
scaffold787.4235	scaffold787	4235	F	4	0.00	100.00
scaffold787.4270	scaffold787	4270	F	5	0.00	100.00
scaffold787.4291	scaffold787	4291	F	6	16.67	83.33
scaffold787.4342	scaffold787	4342	F	4	0.00	100.00
scaffold787.4379	scaffold787	4379	F	6	16.67	83.33
scaffold787.4388	scaffold787	4388	F	4	0.00	100.00
scaffold787.5530	scaffold787	5530	F	3	0.00	100.00
scaffold787.6756	scaffold787	6756	F	6	0.00	100.00
scaffold787.6840	scaffold787	6840	F	16	0.00	100.00
scaffold787.6869	scaffold787	6869	F	10	0.00	100.00
scaffold788.32	scaffold788	32	F	14	0.00	100.00
scaffold788.167	scaffold788	167	F	18	22.22	77.78
scaffold788.218	scaffold788	218	F	5	20.00	80.00
scaffold788.250	scaffold788	250	F	4	0.00	100.00
scaffold788.256	scaffold788	256	F	13	0.00	100.00
scaffold788.278	scaffold788	278	F	15	0.00	100.00
scaffold788.364	scaffold788	364	F	20	5.00	95.00
scaffold788.399	scaffold788	399	F	9	0.00	100.00
scaffold788.497	scaffold788	497	F	6	0.00	100.00
scaffold788.559	scaffold788	559	F	3	0.00	100.00
scaffold788.706	scaffold788	706	F	4	75.00	25.00
scaffold788.778	scaffold788	778	F	3	0.00	100.00
scaffold788.1199	scaffold788	1199	F	5	0.00	100.00
scaffold788.1993	scaffold788	1993	F	4	0.00	100.00
scaffold788.2051	scaffold788	2051	F	6	0.00	100.00
scaffold788.2124	scaffold788	2124	F	5	0.00	100.00
scaffold788.2404	scaffold788	2404	F	4	25.00	75.00
scaffold788.2440	scaffold788	2440	F	3	0.00	100.00
scaffold788.2452	scaffold788	2452	F	4	0.00	100.00
scaffold788.2522	scaffold788	2522	F	3	0.00	100.00
scaffold788.2663	scaffold788	2663	F	3	0.00	100.00
scaffold788.2929	scaffold788	2929	F	3	0.00	100.00
scaffold788.3566	scaffold788	3566	F	11	9.09	90.91
scaffold788.3573	scaffold788	3573	F	5	0.00	100.00
scaffold788.3589	scaffold788	3589	F	8	0.00	100.00
scaffold788.3864	scaffold788	3864	F	18	0.00	100.00
scaffold788.3940	scaffold788	3940	F	38	0.00	100.00
scaffold788.3962	scaffold788	3962	F	3	0.00	100.00
scaffold788.3973	scaffold788	3973	F	14	0.00	100.00
scaffold788.4000	scaffold788	4000	F	3	0.00	100.00
scaffold788.4075	scaffold788	4075	F	9	0.00	100.00
scaffold788.4085	scaffold788	4085	F	12	0.00	100.00
scaffold788.4091	scaffold788	4091	F	5	0.00	100.00
scaffold788.4107	scaffold788	4107	F	9	0.00	100.00
scaffold788.4112	scaffold788	4112	F	4	0.00	100.00
scaffold788.4136	scaffold788	4136	F	3	0.00	100.00
scaffold788.4300	scaffold788	4300	F	25	0.00	100.00
scaffold788.4340	scaffold788	4340	F	3	0.00	100.00
scaffold788.4621	scaffold788	4621	F	3	0.00	100.00
scaffold788.4740	scaffold788	4740	F	3	0.00	100.00
scaffold788.4802	scaffold788	4802	F	22	4.55	95.45
scaffold788.4865	scaffold788	4865	F	4	0.00	100.00
scaffold788.4923	scaffold788	4923	F	3	0.00	100.00
scaffold788.4942	scaffold788	4942	F	8	12.50	87.50
scaffold788.4962	scaffold788	4962	F	4	0.00	100.00
scaffold788.4980	scaffold788	4980	F	8	0.00	100.00
scaffold788.4999	scaffold788	4999	F	7	0.00	100.00
scaffold788.5013	scaffold788	5013	F	5	0.00	100.00
scaffold789.13	scaffold789	13	F	6	83.33	16.67
scaffold789.24	scaffold789	24	F	4	0.00	100.00
scaffold789.154	scaffold789	154	F	3	0.00	100.00
scaffold789.276	scaffold789	276	F	3	0.00	100.00
scaffold789.298	scaffold789	298	F	4	0.00	100.00
scaffold789.300	scaffold789	300	F	7	0.00	100.00
scaffold789.312	scaffold789	312	F	5	0.00	100.00
scaffold789.346	scaffold789	346	F	3	0.00	100.00
scaffold789.390	scaffold789	390	F	3	0.00	100.00
scaffold789.683	scaffold789	683	F	3	0.00	100.00
scaffold789.701	scaffold789	701	F	10	30.00	70.00
scaffold789.734	scaffold789	734	F	3	0.00	100.00
scaffold789.812	scaffold789	812	F	5	40.00	60.00
scaffold789.869	scaffold789	869	F	8	0.00	100.00
scaffold789.879	scaffold789	879	F	4	0.00	100.00
scaffold789.890	scaffold789	890	F	6	0.00	100.00
scaffold789.926	scaffold789	926	F	7	0.00	100.00
scaffold789.944	scaffold789	944	F	6	0.00	100.00
scaffold789.956	scaffold789	956	F	9	0.00	100.00
scaffold789.993	scaffold789	993	F	7	0.00	100.00
scaffold789.1074	scaffold789	1074	F	14	0.00	100.00
scaffold789.1137	scaffold789	1137	F	4	0.00	100.00
scaffold789.1320	scaffold789	1320	F	3	0.00	100.00
scaffold789.1486	scaffold789	1486	F	4	0.00	100.00
scaffold789.1610	scaffold789	1610	F	7	0.00	100.00
scaffold789.1667	scaffold789	1667	F	3	0.00	100.00
scaffold789.1692	scaffold789	1692	F	4	0.00	100.00
scaffold789.2092	scaffold789	2092	F	4	0.00	100.00
scaffold789.2104	scaffold789	2104	F	3	0.00	100.00
scaffold789.2159	scaffold789	2159	F	7	0.00	100.00
scaffold789.2170	scaffold789	2170	F	4	0.00	100.00
scaffold789.2460	scaffold789	2460	F	3	0.00	100.00
scaffold789.2469	scaffold789	2469	F	4	0.00	100.00
scaffold789.2496	scaffold789	2496	F	4	0.00	100.00
scaffold789.2634	scaffold789	2634	F	3	0.00	100.00
scaffold789.2655	scaffold789	2655	F	4	0.00	100.00
scaffold789.3200	scaffold789	3200	F	3	0.00	100.00
scaffold789.3872	scaffold789	3872	F	3	0.00	100.00
scaffold789.3900	scaffold789	3900	F	4	0.00	100.00
scaffold789.3903	scaffold789	3903	F	5	0.00	100.00
scaffold789.3924	scaffold789	3924	F	4	0.00	100.00
scaffold789.3944	scaffold789	3944	F	4	0.00	100.00
scaffold789.3973	scaffold789	3973	F	3	0.00	100.00
scaffold789.4011	scaffold789	4011	F	3	0.00	100.00
scaffold789.4033	scaffold789	4033	F	3	0.00	100.00
scaffold789.4044	scaffold789	4044	F	4	25.00	75.00
scaffold789.4776	scaffold789	4776	F	3	0.00	100.00
scaffold789.4784	scaffold789	4784	F	3	0.00	100.00
scaffold789.4800	scaffold789	4800	F	4	25.00	75.00
scaffold789.4910	scaffold789	4910	F	3	0.00	100.00
scaffold789.5198	scaffold789	5198	F	3	0.00	100.00
scaffold789.5277	scaffold789	5277	F	4	0.00	100.00
scaffold789.5314	scaffold789	5314	F	3	0.00	100.00
scaffold789.5322	scaffold789	5322	F	3	0.00	100.00
scaffold789.5384	scaffold789	5384	F	7	14.29	85.71
scaffold789.5397	scaffold789	5397	F	7	0.00	100.00
scaffold789.6101	scaffold789	6101	F	3	0.00	100.00
scaffold789.6391	scaffold789	6391	F	3	0.00	100.00
scaffold789.6394	scaffold789	6394	F	3	0.00	100.00
scaffold789.6443	scaffold789	6443	F	4	0.00	100.00
scaffold789.6808	scaffold789	6808	F	3	0.00	100.00
scaffold789.6954	scaffold789	6954	F	3	0.00	100.00
scaffold789.7131	scaffold789	7131	F	4	0.00	100.00
scaffold789.8142	scaffold789	8142	F	3	0.00	100.00
scaffold789.8632	scaffold789	8632	F	3	0.00	100.00
scaffold789.8639	scaffold789	8639	F	3	0.00	100.00
scaffold789.9232	scaffold789	9232	F	3	0.00	100.00
scaffold789.9241	scaffold789	9241	F	3	0.00	100.00
scaffold789.12152	scaffold789	12152	F	3	0.00	100.00
scaffold789.12155	scaffold789	12155	F	3	0.00	100.00
scaffold789.12173	scaffold789	12173	F	3	0.00	100.00
scaffold789.12182	scaffold789	12182	F	3	0.00	100.00
scaffold789.14105	scaffold789	14105	F	3	0.00	100.00
scaffold789.14136	scaffold789	14136	F	4	0.00	100.00
scaffold789.14180	scaffold789	14180	F	7	14.29	85.71
scaffold789.14199	scaffold789	14199	F	4	0.00	100.00
scaffold789.16888	scaffold789	16888	F	3	0.00	100.00
scaffold789.19829	scaffold789	19829	F	6	0.00	100.00
scaffold789.22488	scaffold789	22488	F	3	0.00	100.00
scaffold789.22500	scaffold789	22500	F	3	0.00	100.00
scaffold79.73	scaffold79	73	F	8	0.00	100.00
scaffold79.78	scaffold79	78	F	13	7.69	92.31
scaffold79.95	scaffold79	95	F	9	0.00	100.00
scaffold79.169	scaffold79	169	F	14	0.00	100.00
scaffold79.232	scaffold79	232	F	4	50.00	50.00
scaffold79.268	scaffold79	268	F	7	0.00	100.00
scaffold79.368	scaffold79	368	F	6	0.00	100.00
scaffold79.429	scaffold79	429	F	4	0.00	100.00
scaffold79.477	scaffold79	477	F	4	0.00	100.00
scaffold79.535	scaffold79	535	F	6	0.00	100.00
scaffold79.571	scaffold79	571	F	3	0.00	100.00
scaffold79.785	scaffold79	785	F	5	0.00	100.00
scaffold79.1859	scaffold79	1859	F	3	0.00	100.00
scaffold79.1864	scaffold79	1864	F	3	0.00	100.00
scaffold79.2121	scaffold79	2121	F	4	0.00	100.00
scaffold790.41	scaffold790	41	F	18	5.56	94.44
scaffold790.180	scaffold790	180	F	6	0.00	100.00
scaffold790.282	scaffold790	282	F	7	28.57	71.43
scaffold790.309	scaffold790	309	F	5	0.00	100.00
scaffold790.328	scaffold790	328	F	4	25.00	75.00
scaffold790.354	scaffold790	354	F	3	0.00	100.00
scaffold790.625	scaffold790	625	F	4	0.00	100.00
scaffold790.675	scaffold790	675	F	3	0.00	100.00
scaffold790.1150	scaffold790	1150	F	3	0.00	100.00
scaffold790.1342	scaffold790	1342	F	13	0.00	100.00
scaffold790.1346	scaffold790	1346	F	4	0.00	100.00
scaffold790.1421	scaffold790	1421	F	10	0.00	100.00
scaffold791.608	scaffold791	608	F	6	0.00	100.00
scaffold791.704	scaffold791	704	F	5	0.00	100.00
scaffold791.755	scaffold791	755	F	8	0.00	100.00
scaffold791.795	scaffold791	795	F	8	0.00	100.00
scaffold791.812	scaffold791	812	F	7	28.57	71.43
scaffold791.818	scaffold791	818	F	4	25.00	75.00
scaffold791.838	scaffold791	838	F	6	33.33	66.67
scaffold791.848	scaffold791	848	F	7	0.00	100.00
scaffold791.852	scaffold791	852	F	13	15.38	84.62
scaffold791.883	scaffold791	883	F	7	0.00	100.00
scaffold792.90	scaffold792	90	F	4	0.00	100.00
scaffold792.275	scaffold792	275	F	5	0.00	100.00
scaffold792.741	scaffold792	741	F	3	33.33	66.67
scaffold792.818	scaffold792	818	F	3	0.00	100.00
scaffold792.906	scaffold792	906	F	4	0.00	100.00
scaffold792.1034	scaffold792	1034	F	4	0.00	100.00
scaffold792.1195	scaffold792	1195	F	6	0.00	100.00
scaffold792.1204	scaffold792	1204	F	106	4.72	95.28
scaffold792.1223	scaffold792	1223	F	105	0.95	99.05
scaffold792.1250	scaffold792	1250	F	21	0.00	100.00
scaffold792.1259	scaffold792	1259	F	4	0.00	100.00
scaffold792.1262	scaffold792	1262	F	61	0.00	100.00
scaffold792.1300	scaffold792	1300	F	12	0.00	100.00
scaffold792.1313	scaffold792	1313	F	7	0.00	100.00
scaffold792.1490	scaffold792	1490	F	4	0.00	100.00
scaffold792.1976	scaffold792	1976	F	4	0.00	100.00
scaffold793.54	scaffold793	54	F	6	33.33	66.67
scaffold793.149	scaffold793	149	F	6	16.67	83.33
scaffold793.231	scaffold793	231	F	3	0.00	100.00
scaffold793.248	scaffold793	248	F	3	0.00	100.00
scaffold793.558	scaffold793	558	F	3	0.00	100.00
scaffold793.701	scaffold793	701	F	5	40.00	60.00
scaffold793.950	scaffold793	950	F	9	0.00	100.00
scaffold793.975	scaffold793	975	F	4	0.00	100.00
scaffold793.982	scaffold793	982	F	3	0.00	100.00
scaffold793.996	scaffold793	996	F	7	0.00	100.00
scaffold793.1070	scaffold793	1070	F	10	0.00	100.00
scaffold793.1096	scaffold793	1096	F	5	0.00	100.00
scaffold793.1109	scaffold793	1109	F	5	0.00	100.00
scaffold793.1122	scaffold793	1122	F	4	50.00	50.00
scaffold793.1154	scaffold793	1154	F	3	33.33	66.67
scaffold793.1167	scaffold793	1167	F	5	0.00	100.00
scaffold793.1171	scaffold793	1171	F	3	0.00	100.00
scaffold793.1173	scaffold793	1173	F	3	0.00	100.00
scaffold793.1525	scaffold793	1525	F	4	0.00	100.00
scaffold793.1764	scaffold793	1764	F	3	66.67	33.33
scaffold793.1766	scaffold793	1766	F	3	0.00	100.00
scaffold793.1790	scaffold793	1790	F	3	0.00	100.00
scaffold793.2084	scaffold793	2084	F	7	0.00	100.00
scaffold793.2604	scaffold793	2604	F	5	0.00	100.00
scaffold793.2644	scaffold793	2644	F	3	0.00	100.00
scaffold794.24	scaffold794	24	F	3	0.00	100.00
scaffold794.52	scaffold794	52	F	5	0.00	100.00
scaffold794.701	scaffold794	701	F	6	0.00	100.00
scaffold794.703	scaffold794	703	F	4	0.00	100.00
scaffold794.708	scaffold794	708	F	4	0.00	100.00
scaffold794.738	scaffold794	738	F	6	0.00	100.00
scaffold794.760	scaffold794	760	F	7	0.00	100.00
scaffold794.1062	scaffold794	1062	F	9	44.44	55.56
scaffold794.1065	scaffold794	1065	F	14	35.71	64.29
scaffold794.1093	scaffold794	1093	F	13	38.46	61.54
scaffold794.1107	scaffold794	1107	F	11	18.18	81.82
scaffold794.1146	scaffold794	1146	F	23	0.00	100.00
scaffold794.1162	scaffold794	1162	F	14	7.14	92.86
scaffold794.1253	scaffold794	1253	F	4	0.00	100.00
scaffold794.1511	scaffold794	1511	F	4	25.00	75.00
scaffold794.1533	scaffold794	1533	F	4	0.00	100.00
scaffold794.1594	scaffold794	1594	F	3	0.00	100.00
scaffold794.1610	scaffold794	1610	F	4	0.00	100.00
scaffold794.1655	scaffold794	1655	F	3	0.00	100.00
scaffold794.1672	scaffold794	1672	F	5	0.00	100.00
scaffold794.2074	scaffold794	2074	F	3	0.00	100.00
scaffold794.2247	scaffold794	2247	F	5	0.00	100.00
scaffold794.2322	scaffold794	2322	F	4	0.00	100.00
scaffold794.2334	scaffold794	2334	F	5	60.00	40.00
scaffold794.2367	scaffold794	2367	F	4	0.00	100.00
scaffold794.2690	scaffold794	2690	F	3	0.00	100.00
scaffold794.2740	scaffold794	2740	F	4	0.00	100.00
scaffold794.2831	scaffold794	2831	F	3	0.00	100.00
scaffold794.3224	scaffold794	3224	F	3	0.00	100.00
